t_sec,x_m,y_m,z_m,scale
7402.721682,-0.128321,-0.089326,0.987702,0.000000
7402.742839,-0.128321,-0.089326,0.987702,0.000000
7402.790752,-0.128321,-0.089326,0.987702,0.000000
7402.816515,-0.128321,-0.089326,0.987702,0.000000
7402.859090,-0.128321,-0.089326,0.987702,0.000000
7402.881642,-0.128321,-0.089326,0.987702,0.000000
7402.925897,-0.128321,-0.089326,0.987702,0.000000
7402.946510,-0.128321,-0.089326,0.987702,0.000000
7402.995230,-0.128321,-0.089326,0.987702,0.000000
7403.020032,-0.128321,-0.089326,0.987702,0.000000
7403.061834,-0.128321,-0.089326,0.987702,0.000000
7403.082133,-0.128321,-0.089326,0.987702,0.000000
7403.128624,-0.128321,-0.089326,0.987702,0.000000
7403.146631,-0.128321,-0.089326,0.987702,0.000000
7403.192321,-0.128321,-0.089326,0.987702,0.000000
7403.226662,-0.128321,-0.089326,0.987702,0.000000
7403.264196,-0.128321,-0.089326,0.987702,0.000000
7403.281439,-0.128321,-0.089326,0.987702,0.000000
7403.328522,-0.128321,-0.089326,0.987702,0.000000
7403.354655,-0.128321,-0.089326,0.987702,0.000000
7403.400644,-0.128321,-0.089326,0.987702,0.000000
7403.436403,-0.128321,-0.089326,0.987702,0.000000
7403.465059,-0.128321,-0.089326,0.987702,0.000000
7403.479437,-0.128321,-0.089326,0.987702,0.000000
7403.528864,-0.128321,-0.089326,0.987702,0.000000
7403.542304,-0.128321,-0.089326,0.987702,0.000000
7403.561066,-0.128321,-0.089326,0.987702,0.000000
7403.602429,-0.128321,-0.089326,0.987702,0.000000
7403.619740,-0.128321,-0.089326,0.987702,0.000000
7403.636402,-0.128321,-0.089326,0.987702,0.000000
7403.677552,-0.128321,-0.089326,0.987702,0.000000
7403.692811,-0.128321,-0.089326,0.987702,0.000000
7403.742672,-0.128321,-0.089326,0.987702,0.000000
7403.757792,-0.128321,-0.089326,0.987702,0.000000
7403.771580,-0.128321,-0.089326,0.987702,0.000000
7403.816396,-0.128321,-0.089326,0.987702,0.000000
7403.831222,-0.128321,-0.089326,0.987702,0.000000
7403.881563,-0.128321,-0.089326,0.987702,0.000000
7403.913133,-0.128321,-0.089326,0.987702,0.000000
7403.955155,-0.128321,-0.089326,0.987702,0.000000
7403.974693,-0.128321,-0.089326,0.987702,0.000000
7404.021274,-0.128321,-0.089326,0.987702,0.000000
7404.045550,-0.128321,-0.089326,0.987702,0.000000
7404.091040,-0.128321,-0.089326,0.987702,0.000000
7404.112820,-0.128321,-0.089326,0.987702,0.000000
7404.158241,-0.128321,-0.089326,0.987702,0.000000
7404.179760,-0.128321,-0.089326,0.987702,0.000000
7404.228623,-0.128321,-0.089326,0.987702,0.000000
7404.246513,-0.128321,-0.089326,0.987702,0.000000
7404.291379,-0.128321,-0.089326,0.987702,0.000000
7404.324691,-0.128321,-0.089326,0.987702,0.000000
7404.362556,-0.128321,-0.089326,0.987702,0.000000
7404.384777,-0.128321,-0.089326,0.987702,0.000000
7404.430151,-0.128321,-0.089326,0.987702,0.000000
7404.458028,-0.128321,-0.089326,0.987702,0.000000
7404.503746,-0.128321,-0.089326,0.987702,0.000000
7404.552453,-0.128321,-0.089326,0.987702,0.000000
7404.562966,-0.128321,-0.089326,0.987702,0.000000
7404.571823,-0.128321,-0.089326,0.987702,0.000000
7404.580143,-0.128321,-0.089326,0.987702,0.000000
7404.623907,-0.128321,-0.089326,0.987702,0.000000
7404.632496,-0.128321,-0.089326,0.987702,0.000000
7404.651958,-0.128321,-0.089326,0.987702,0.000000
7404.689936,-0.128321,-0.089326,0.987702,0.000000
7404.700551,-0.128321,-0.089326,0.987702,0.000000
7404.719133,-0.128321,-0.089326,0.987702,0.000000
7404.758010,-0.128321,-0.089326,0.987702,0.000000
7404.766073,-0.128321,-0.089326,0.987702,0.000000
7404.784867,-0.128321,-0.089326,0.987702,0.000000
7404.826136,-0.128321,-0.089326,0.987702,0.000000
7404.837916,-0.128321,-0.089326,0.987702,0.000000
7404.856692,-0.128321,-0.089326,0.987702,0.000000
7404.903408,-0.128321,-0.089326,0.987702,0.000000
7404.931563,-0.128321,-0.089326,0.987702,0.000000
7404.975929,-0.128321,-0.089326,0.987702,0.000000
7405.002088,-0.128321,-0.089326,0.987702,0.000000
7405.046348,-0.128321,-0.089326,0.987702,0.000000
7405.071662,-0.128321,-0.089326,0.987702,0.000000
7405.116385,-0.128321,-0.089326,0.987702,0.000000
7405.135439,-0.128321,-0.089326,0.987702,0.000000
7405.185935,-0.128321,-0.089326,0.987702,0.000000
7405.208893,-0.128321,-0.089326,0.987702,0.000000
7405.253097,-0.128321,-0.089326,0.987702,0.000000
7405.278805,-0.128321,-0.089326,0.987702,0.000000
7405.324325,-0.128321,-0.089326,0.987702,0.000000
7405.344311,-0.128321,-0.089326,0.987702,0.000000
7405.396083,-0.128321,-0.089326,0.987702,0.000000
7405.420200,-0.128321,-0.089326,0.987702,0.000000
7405.463801,-0.128321,-0.089326,0.987702,0.000000
7405.483772,-0.128321,-0.089326,0.987702,0.000000
7405.531120,-0.128321,-0.089326,0.987702,0.000000
7405.552493,-0.128321,-0.089326,0.987702,0.000000
7405.600428,-0.128321,-0.089326,0.987702,0.000000
7405.621379,-0.128321,-0.089326,0.987702,0.000000
7405.666878,-0.128321,-0.089326,0.987702,0.000000
7405.688077,-0.128321,-0.089326,0.987702,0.000000
7405.734257,-0.128321,-0.089326,0.987702,0.000000
7405.756740,-0.128321,-0.089326,0.987702,0.000000
7405.808890,-0.128321,-0.089326,0.987702,0.000000
7405.835622,-0.128321,-0.089326,0.987702,0.000000
7405.880054,-0.128321,-0.089326,0.987702,0.000000
7405.902459,-0.128321,-0.089326,0.987702,0.000000
7405.947514,-0.128321,-0.089326,0.987702,0.000000
7405.967431,-0.128321,-0.089326,0.987702,0.000000
7406.016105,-0.128321,-0.089326,0.987702,0.000000
7406.039516,-0.128321,-0.089326,0.987702,0.000000
7406.084889,-0.128321,-0.089326,0.987702,0.000000
7406.101655,-0.128321,-0.089326,0.987702,0.000000
7406.147057,-0.128321,-0.089326,0.987702,0.000000
7406.166172,-0.128321,-0.089326,0.987702,0.000000
7406.214047,-0.128321,-0.089326,0.987702,0.000000
7406.233113,-0.128321,-0.089326,0.987702,0.000000
7406.281412,-0.128321,-0.089326,0.987702,0.000000
7406.300596,-0.128321,-0.089326,0.987702,0.000000
7406.355432,-0.128321,-0.089326,0.987702,0.000000
7406.378271,-0.128321,-0.089326,0.987702,0.000000
7406.429193,-0.128321,-0.089326,0.987702,0.000000
7406.453637,-0.128321,-0.089326,0.987702,0.000000
7406.502875,-0.128321,-0.089326,0.987702,0.000000
7406.526501,-0.128321,-0.089326,0.987702,0.000000
7406.573087,-0.128321,-0.089326,0.987702,0.000000
7406.605521,-0.128321,-0.089326,0.987702,0.000000
7406.646416,-0.128321,-0.089326,0.987702,0.000000
7406.667755,-0.128321,-0.089326,0.987702,0.000000
7406.699543,-0.128321,-0.089326,0.987702,0.000000
7406.706753,-0.128321,-0.089326,0.987702,0.000000
7406.716973,-0.128321,-0.089326,0.987702,0.000000
7406.723675,-0.128321,-0.089326,0.987702,0.000000
7406.767191,-0.128321,-0.089326,0.987702,0.000000
7406.774787,-0.128321,-0.089326,0.987702,0.000000
7406.786403,-0.128321,-0.089326,0.987702,0.000000
7406.794283,-0.128321,-0.089326,0.987702,0.000000
7406.841075,-0.128321,-0.089326,0.987702,0.000000
7406.860503,-0.128321,-0.089326,0.987702,0.000000
7406.916887,-0.128321,-0.089326,0.987702,0.000000
7406.933415,-0.128321,-0.089326,0.987702,0.000000
7406.979359,-0.128321,-0.089326,0.987702,0.000000
7407.005221,-0.128321,-0.089326,0.987702,0.000000
7407.048828,-0.128321,-0.089326,0.987702,0.000000
7407.066357,-0.128321,-0.089326,0.987702,0.000000
7407.132371,-0.128321,-0.089326,0.987702,0.000000
7407.152022,-0.128321,-0.089326,0.987702,0.000000
7407.202709,-0.128321,-0.089326,0.987702,0.000000
7407.234607,-0.128321,-0.089326,0.987702,0.000000
7407.275854,-0.128321,-0.089326,0.987702,0.000000
7407.299501,-0.128321,-0.089326,0.987702,0.000000
7407.342359,-0.128321,-0.089326,0.987702,0.000000
7407.361926,-0.128321,-0.089326,0.987702,0.000000
7407.411964,-0.128321,-0.089326,0.987702,0.000000
7407.432282,-0.128321,-0.089326,0.987702,0.000000
7407.480588,-0.128321,-0.089326,0.987702,0.000000
7407.497375,-0.128321,-0.089326,0.987702,0.000000
7407.541553,-0.128321,-0.089326,0.987702,0.000000
7407.568662,-0.128321,-0.089326,0.987702,0.000000
7407.613682,-0.128321,-0.089326,0.987702,0.000000
7407.638398,-0.128321,-0.089326,0.987702,0.000000
7407.682949,-0.128321,-0.089326,0.987702,0.000000
7407.702818,-0.128321,-0.089326,0.987702,0.000000
7407.754621,-0.128321,-0.089326,0.987702,0.000000
7407.788469,-0.128321,-0.089326,0.987702,0.000000
7407.825961,-0.128321,-0.089326,0.987702,0.000000
7407.846551,-0.128321,-0.089326,0.987702,0.000000
7407.895537,-0.128321,-0.089326,0.987702,0.000000
7407.916277,-0.128321,-0.089326,0.987702,0.000000
7407.965594,-0.128321,-0.089326,0.987702,0.000000
7407.982100,-0.128321,-0.089326,0.987702,0.000000
7408.027796,-0.128321,-0.089326,0.987702,0.000000
7408.048800,-0.128321,-0.089326,0.987702,0.000000
7408.097366,-0.128321,-0.089326,0.987702,0.000000
7408.118912,-0.128321,-0.089326,0.987702,0.000000
7408.166631,-0.128321,-0.089326,0.987702,0.000000
7408.187544,-0.128321,-0.089326,0.987702,0.000000
7408.234264,-0.128321,-0.089326,0.987702,0.000000
7408.254758,-0.128321,-0.089326,0.987702,0.000000
7408.301410,-0.128321,-0.089326,0.987702,0.000000
7408.317340,-0.128321,-0.089326,0.987702,0.000000
7408.383379,-0.128321,-0.089326,0.987702,0.000000
7408.398943,-0.128321,-0.089326,0.987702,0.000000
7408.420168,-0.128321,-0.089326,0.987702,0.000000
7408.462503,-0.128321,-0.089326,0.987702,0.000000
7408.483525,-0.128321,-0.089326,0.987702,0.000000
7408.530865,-0.128321,-0.089326,0.987702,0.000000
7408.567874,-0.128321,-0.089326,0.987702,0.000000
7408.606510,-0.128321,-0.089326,0.987702,0.000000
7408.631325,-0.128321,-0.089326,0.987702,0.000000
7408.677769,-0.128321,-0.089326,0.987702,0.000000
7408.694160,-0.128321,-0.089326,0.987702,0.000000
7408.738685,-0.128321,-0.089326,0.987702,0.000000
7408.756466,-0.128321,-0.089326,0.987702,0.000000
7408.803784,-0.128321,-0.089326,0.987702,0.000000
7408.815248,-0.128321,-0.089326,0.987702,0.000000
7408.830741,-0.128321,-0.089326,0.987702,0.000000
7408.873641,-0.128321,-0.089326,0.987702,0.000000
7408.899252,-0.128321,-0.089326,0.987702,0.000000
7408.947325,-0.128321,-0.089326,0.987702,0.000000
7408.968499,-0.128321,-0.089326,0.987702,0.000000
7409.014778,-0.128321,-0.089326,0.987702,0.000000
7409.034969,-0.128321,-0.089326,0.987702,0.000000
7409.084399,-0.128321,-0.089326,0.987702,0.000000
7409.101752,-0.128321,-0.089326,0.987702,0.000000
7409.147660,-0.128321,-0.089326,0.987702,0.000000
7409.168408,-0.128321,-0.089326,0.987702,0.000000
7409.216132,-0.128321,-0.089326,0.987702,0.000000
7409.247311,-0.128321,-0.089326,0.987702,0.000000
7409.288169,-0.128321,-0.089326,0.987702,0.000000
7409.310924,-0.128321,-0.089326,0.987702,0.000000
7409.356347,-0.128321,-0.089326,0.987702,0.000000
7409.378853,-0.128321,-0.089326,0.987702,0.000000
7409.426436,-0.128321,-0.089326,0.987702,0.000000
7409.448307,-0.128321,-0.089326,0.987702,0.000000
7409.497267,-0.128321,-0.089326,0.987702,0.000000
7409.519592,-0.128321,-0.089326,0.987702,0.000000
7409.563078,-0.128321,-0.089326,0.987702,0.000000
7409.584182,-0.128321,-0.089326,0.987702,0.000000
7409.635030,-0.128321,-0.089326,0.987702,0.000000
7409.652226,-0.128321,-0.089326,0.987702,0.000000
7409.697541,-0.128321,-0.089326,0.987702,0.000000
7409.718759,-0.128321,-0.089326,0.987702,0.000000
7409.766593,-0.128321,-0.089326,0.987702,0.000000
7409.786993,-0.128321,-0.089326,0.987702,0.000000
7409.835906,-0.128321,-0.089326,0.987702,0.000000
7409.851359,-0.128321,-0.089326,0.987702,0.000000
7409.910673,-0.128321,-0.089326,0.987702,0.000000
7409.931179,-0.128321,-0.089326,0.987702,0.000000
7409.958525,-0.128321,-0.089326,0.987702,0.000000
7409.984498,-0.128321,-0.089326,0.987702,0.000000
7410.029528,-0.128321,-0.089326,0.987702,0.000000
7410.051955,-0.128321,-0.089326,0.987702,0.000000
7410.099192,-0.128321,-0.089326,0.987702,0.000000
7410.119875,-0.128321,-0.089326,0.987702,0.000000
7410.167554,-0.128321,-0.089326,0.987702,0.000000
7410.189342,-0.128321,-0.089326,0.987702,0.000000
7410.235922,-0.128321,-0.089326,0.987702,0.000000
7410.251777,-0.128321,-0.089326,0.987702,0.000000
7410.312695,-0.128321,-0.089326,0.987702,0.000000
7410.344888,-0.128321,-0.089326,0.987702,0.000000
7410.384777,-0.128321,-0.089326,0.987702,0.000000
7410.400900,-0.128321,-0.089326,0.987702,0.000000
7410.450172,-0.128321,-0.089326,0.987702,0.000000
7410.470289,-0.128321,-0.089326,0.987702,0.000000
7410.516941,-0.128321,-0.089326,0.987702,0.000000
7410.538047,-0.128321,-0.089326,0.987702,0.000000
7410.585220,-0.128321,-0.089326,0.987702,0.000000
7410.607148,-0.128321,-0.089326,0.987702,0.000000
7410.655509,-0.128321,-0.089326,0.987702,0.000000
7410.677610,-0.128321,-0.089326,0.987702,0.000000
7410.723098,-0.128321,-0.089326,0.987702,0.000000
7410.743613,-0.128321,-0.089326,0.987702,0.000000
7410.793672,-0.128321,-0.089326,0.987702,0.000000
7410.815900,-0.128321,-0.089326,0.987702,0.000000
7410.861306,-0.128321,-0.089326,0.987702,0.000000
7410.893693,-0.128321,-0.089326,0.987702,0.000000
7410.931930,-0.128321,-0.089326,0.987702,0.000000
7410.953297,-0.128321,-0.089326,0.987702,0.000000
7411.002461,
