t_sec,x_m,y_m,z_m,scale
7443.275304,-0.079044,-0.209316,0.974648,0.000000
7443.298526,-0.079044,-0.209316,0.974648,0.000000
7443.343770,-0.079044,-0.209316,0.974648,0.000000
7443.366311,-0.079044,-0.209316,0.974648,0.000000
7443.411463,-0.079044,-0.209316,0.974648,0.000000
7443.432686,-0.079044,-0.209316,0.974648,0.000000
7443.482717,-0.079044,-0.209316,0.974648,0.000000
7443.500750,-0.079044,-0.209316,0.974648,0.000000
7443.543898,-0.079044,-0.209316,0.974648,0.000000
7443.574219,-0.079044,-0.209316,0.974648,0.000000
7443.633737,-0.079044,-0.209316,0.974648,0.000000
7443.683553,-0.079044,-0.209316,0.974648,0.000000
7443.707256,-0.079044,-0.209316,0.974648,0.000000
7443.753525,-0.079044,-0.209316,0.974648,0.000000
7443.775636,-0.079044,-0.209316,0.974648,0.000000
7443.823251,-0.079044,-0.209316,0.974648,0.000000
7443.845045,-0.079044,-0.209316,0.974648,0.000000
7443.892635,-0.079044,-0.209316,0.974648,0.000000
7443.914330,-0.079044,-0.209316,0.974648,0.000000
7443.962588,-0.079044,-0.209316,0.974648,0.000000
7443.979246,-0.079044,-0.209316,0.974648,0.000000
7444.027829,-0.079044,-0.209316,0.974648,0.000000
7444.048703,-0.079044,-0.209316,0.974648,0.000000
7444.094851,-0.079044,-0.209316,0.974648,0.000000
7444.129249,-0.079044,-0.209316,0.974648,0.000000
7444.164862,-0.079044,-0.209316,0.974648,0.000000
7444.182034,-0.079044,-0.209316,0.974648,0.000000
7444.230098,-0.079044,-0.209316,0.974648,0.000000
7444.251035,-0.079044,-0.209316,0.974648,0.000000
7444.297532,-0.079044,-0.209316,0.974648,0.000000
7444.330575,-0.079044,-0.209316,0.974648,0.000000
7444.368336,-0.079044,-0.209316,0.974648,0.000000
7444.391171,-0.079044,-0.209316,0.974648,0.000000
7444.439659,-0.079044,-0.209316,0.974648,0.000000
7444.462125,-0.079044,-0.209316,0.974648,0.000000
7444.506514,-0.079044,-0.209316,0.974648,0.000000
7444.529991,-0.079044,-0.209316,0.974648,0.000000
7444.579264,-0.079044,-0.209316,0.974648,0.000000
7444.603931,-0.079044,-0.209316,0.974648,0.000000
7444.644241,-0.079044,-0.209316,0.974648,0.000000
7444.676938,-0.079044,-0.209316,0.974648,0.000000
7444.715023,-0.079044,-0.209316,0.974648,0.000000
7444.733181,-0.079044,-0.209316,0.974648,0.000000
7444.777874,-0.079044,-0.209316,0.974648,0.000000
7444.809850,-0.079044,-0.209316,0.974648,0.000000
7444.851418,-0.079044,-0.209316,0.974648,0.000000
7444.876405,-0.079044,-0.209316,0.974648,0.000000
7444.923325,-0.079044,-0.209316,0.974648,0.000000
7444.950371,-0.079044,-0.209316,0.974648,0.000000
7444.998129,-0.079044,-0.209316,0.974648,0.000000
7445.018773,-0.079044,-0.209316,0.974648,0.000000
7445.063446,-0.079044,-0.209316,0.974648,0.000000
7445.083727,-0.079044,-0.209316,0.974648,0.000000
7445.131886,-0.079044,-0.209316,0.974648,0.000000
7445.159787,-0.079044,-0.209316,0.974648,0.000000
7445.220332,-0.079044,-0.209316,0.974648,0.000000
7445.271281,-0.079044,-0.209316,0.974648,0.000000
7445.293763,-0.079044,-0.209316,0.974648,0.000000
7445.339282,-0.079044,-0.209316,0.974648,0.000000
7445.361425,-0.079044,-0.209316,0.974648,0.000000
7445.407751,-0.079044,-0.209316,0.974648,0.000000
7445.430232,-0.079044,-0.209316,0.974648,0.000000
7445.475631,-0.079044,-0.209316,0.974648,0.000000
7445.497966,-0.079044,-0.209316,0.974648,0.000000
7445.544875,-0.079044,-0.209316,0.974648,0.000000
7445.567260,-0.079044,-0.209316,0.974648,0.000000
7445.612377,-0.079044,-0.209316,0.974648,0.000000
7445.635599,-0.079044,-0.209316,0.974648,0.000000
7445.682568,-0.079044,-0.209316,0.974648,0.000000
7445.709410,-0.079044,-0.209316,0.974648,0.000000
7445.769905,-0.079044,-0.209316,0.974648,0.000000
7445.817885,-0.079044,-0.209316,0.974648,0.000000
7445.839938,-0.079044,-0.209316,0.974648,0.000000
7445.886414,-0.079044,-0.209316,0.974648,0.000000
7445.908642,-0.079044,-0.209316,0.974648,0.000000
7445.955604,-0.079044,-0.209316,0.974648,0.000000
7445.972098,-0.079044,-0.209316,0.974648,0.000000
7446.011018,-0.079044,-0.209316,0.974648,0.000000
7446.043389,-0.079044
