t_sec,x_m,y_m,z_m,scale
7465.328321,0.996727,-0.046593,0.066064,0.000000
7465.339282,0.996727,-0.046593,0.066064,0.000000
7465.347530,0.996727,-0.046593,0.066064,0.000000
7465.357090,0.996727,-0.046593,0.066064,0.000000
7465.368928,0.996727,-0.046593,0.066064,0.000000
7465.377509,0.996727,-0.046593,0.066064,0.000000
7465.387420,0.996727,-0.046593,0.066064,0.000000
7465.395213,0.996727,-0.046593,0.066064,0.000000
7465.405315,0.996727,-0.046593,0.066064,0.000000
7465.414107,0.996727,-0.046593,0.066064,0.000000
7465.422786,0.996727,-0.046593,0.066064,0.000000
7465.431199,0.996727,-0.046593,0.066064,0.000000
7465.443707,0.996727,-0.046593,0.066064,0.000000
7465.455015,0.996727,-0.046593,0.066064,0.000000
7465.465166,0.996727,-0.046593,0.066064,0.000000
7465.474429,0.996727,-0.046593,0.066064,0.000000
7465.486008,0.996727,-0.046593,0.066064,0.000000
7465.494400,0.996727,-0.046593,0.066064,0.000000
7465.504398,0.996727,-0.046593,0.066064,0.000000
7465.512815,0.996727,-0.046593,0.066064,0.000000
7465.522976,0.996727,-0.046593,0.066064,0.000000
7465.530702,0.996727,-0.046593,0.066064,0.000000
7465.543641,0.996727,-0.046593,0.066064,0.000000
7465.555834,0.996727,-0.046593,0.066064,0.000000
7465.568294,0.996727,-0.046593,0.066064,0.000000
7465.575615,0.996727,-0.046593,0.066064,0.000000
7465.586624,0.996727,-0.046593,0.066064,0.000000
7465.594937,0.996727,-0.046593,0.066064,0.000000
7465.604899,0.996727,-0.046593,0.066064,0.000000
7465.615593,0.996727,-0.046593,0.066064,0.000000
7465.623445,0.996727,-0.046593,0.066064,0.000000
7465.631328,0.996727,-0.046593,0.066064,0.000000
7465.642322,0.996727,-0.046593,0.066064,0.000000
7465.655057,0.996727,-0.046593,0.066064,0.000000
7465.663214,0.996727,-0.046593,0.066064,0.000000
7465.673499,0.996727,-0.046593,0.066064,0.000000
7465.685769,0.996727,-0.046593,0.066064,0.000000
7465.694342,0.996727,-0.046593,0.066064,0.000000
7465.705013,0.996727,-0.046593,0.066064,0.000000
7465.713778,0.996727,-0.046593,0.066064,0.000000
7465.723828,0.996727,-0.046593,0.066064,0.000000
7465.735489,0.996727,-0.046593,0.066064,0.000000
7465.742753,0.996727,-0.046593,0.066064,0.000000
7465.753707,0.996727,-0.046593,0.066064,0.000000
7465.761701,0.996727,-0.046593,0.066064,0.000000
7465.771813,0.996727,-0.046593,0.066064,0.000000
7465.780325,0.996727,-0.046593,0.066064,0.000000
7465.789439,0.996727,-0.046593,0.066064,0.000000
7465.797130,0.996727,-0.046593,0.066064,0.000000
7465.809531,0.996727,-0.046593,0.066064,0.000000
7465.821801,0.996727,-0.046593,0.066064,0.000000
7465.830684,0.996727,-0.046593,0.066064,0.000000
7465.840945,0.996727,-0.046593,0.066064,0.000000
7465.853447,0.996727,-0.046593,0.066064,0.000000
7465.861210,0.996727,-0.046593,0.066064,0.000000
7465.871244,0.996727,-0.046593,0.066064,0.000000
7465.879018,0.996727,-0.046593,0.066064,0.000000
7465.891024,0.996727,-0.046593,0.066064,0.000000
7465.901237,0.996727,-0.046593,0.066064,0.000000
7465.910746,0.996727,-0.046593,0.066064,0.000000
7465.923771,0.996727,-0.046593,0.066064,0.000000
7465.936821,0.996727,-0.046593,0.066064,0.000000
7465.944842,0.996727,-0.046593,0.066064,0.000000
7465.955331,0.996727,-0.046593,0.066064,0.000000
7465.967243,0.996727,-0.046593,0.066064,0.000000
7465.974831,0.996727,-0.046593,0.066064,0.000000
7465.986341,0.996727,-0.046593,0.066064,0.000000
7465.994255,0.996727,-0.046593,0.066064,0.000000
7466.004175,0.996727,-0.046593,0.066064,0.000000
7466.011487,0.996727,-0.046593,0.066064,0.000000
7466.021280,0.996727,-0.046593,0.066064,0.000000
7466.030059,0.996727,-0.046593,0.066064,0.000000
7466.038690,0.996727,-0.046593,0.066064,0.000000
7466.046669,0.996727,-0.046593,0.066064,0.000000
7466.087626,0.996727,-0.046593,0.066064,0.000000
7466.096043,0.996727,-0.046593,0.066064,0.000000
7466.106825,0.996727,-0.046593,0.066064,0.000000
7466.117709,0.996727,-0.046593,0.066064,0.000000
7466.163086,0.996727,-0.046593,0.066064,0.000000
7466.187639,0.996727,-0.046593,0.066064,0.000000
7466.251273,0.996727,-0.046593,0.066064
