t_sec,x_m,y_m,z_m,scale
7931.900192,0.041045,-0.223022,0.973949,0.000000
7931.917282,0.041045,-0.223022,0.973949,0.000000
7931.995123,0.041045,-0.223022,0.973949,0.000000
7932.027041,0.041045,-0.223022,0.973949,0.000000
7932.062681,0.041045,-0.223022,0.973949,0.000000
7932.132996,0.041045,-0.223022,0.973949,0.000000
7932.166545,0.041045,-0.223022,0.973949,0.000000
7932.200713,0.041045,-0.223022,0.973949,0.000000
7932.267087,0.041045,-0.223022,0.973949,0.000000
7932.297372,0.041045,-0.223022,0.973949,0.000000
7932.326706,0.041045,-0.223022,0.973949,0.000000
7932.358339,0.041045,-0.223022,0.973949,0.000000
7932.377475,0.041045,-0.223022,0.973949,0.000000
7932.388338,0.041045,-0.223022,0.973949,0.000000
7932.428607,0.041045,-0.223022,0.973949,0.000000
7932.444688,0.041045,-0.223022,0.973949,0.000000
7932.455549,0.041045,-0.223022,0.973949,0.000000
7932.510242,0.041045,-0.223022,0.973949,0.000000
7932.540246,0.041045,-0.223022,0.973949,0.000000
7932.615706,0.041045,-0.223022,0.973949,0.000000
7932.675213,0.041045,-0.223022,0.973949,0.000000
7932.703529,0.041045,-0.223022,0.973949,0.000000
7932.730156,0.041045,-0.223022,0.973949,0.000000
7932.767047,0.041045,-0.223022,0.973949,0.000000
7932.786254,0.041045,-0.223022,0.973949,0.000000
7932.801311,0.041045,-0.223022,0.973949,0.000000
7932.837170,0.041045,-0.223022,0.973949,0.000000
7932.856022,0.041045,-0.223022,0.973949,0.000000
7932.870334,0.041045,-0.223022,0.973949,0.000000
7932.905240,0.041045,-0.223022,0.973949,0.000000
7932.924529,0.041045,-0.223022,0.973949,0.000000
7932.939448,0.041045,-0.223022,0.973949,0.000000
7932.973653,0.041045,-0.223022,0.973949,0.000000
7932.998782,0.041045,-0.223022,0.973949,0.000000
7933.028663,0.041045,-0.223022,0.973949,0.000000
7933.068366,0.041045,-0.223022,0.973949,0.000000
7933.094201,0.041045,-0.223022,0.973949,0.000000
7933.153608,0.041045,-0.223022,0.973949,0.000000
7933.192204,0.041045,-0.223022,0.973949,0.000000
7933.203525,0.041045,-0.223022,0.973949,0.000000
7933.220596,0.041045,-0.223022,0.973949,0.000000
7933.291620,0.041045,-0.223022,0.973949,0.000000
7933.326949,0.041045,-0.223022,0.973949,0.000000
7933.348032,0.041045,-0.223022,0.973949,0.000000
7933.365172,0.041045,-0.223022,0.973949,0.000000
7933.405953,0.041045,-0.223022,0.973949,0.000000
7933.444681,0.041045,-0.223022,0.973949,0.000000
7933.476376,0.041045,-0.223022,0.973949,0.000000
7933.500570,0.041045,-0.223022,0.973949,0.000000
7933.576366,0.041045,-0.223022,0.973949,0.000000
7933.596967,0.041045,-0.223022,0.973949,0.000000
7933.605394,0.041045,-0.223022,0.973949,0.000000
7933.635456,0.041045,-0.223022,0.973949,0.000000
7933.698868,0.041045,-0.223022,0.973949,0.000000
7933.748061,0.041045,-0.223022,0.973949,0.000000
7933.774710,0.041045,-0.223022,0.973949,0.000000
7933.821732,0.041045,-0.223022,0.973949,0.000000
7933.846322,0.041045,-0.223022,0.973949,0.000000
7933.916913,0.041045,-0.223022,0.973949,0.000000
7933.974399,0.041045,-0.223022,0.973949,0.000000
7934.022281,0.041045,-0.223022,0.973949,0.000000
7934.127034,0.041045,-0.223022,0.973949,0.000000
7934.151514,0.041045,-0.223022,0.973949,0.000000
7934.165283,0.041045,-0.223022,0.973949,0.000000
7934.180578,0.041045,-0.223022,0.973949,0.000000
7934.265023,0.041045,-0.223022,0.973949,0.000117
7934.325780,0.041045,-0.223022,0.973949,0.001285
7934.402394,0.041045,-0.223022,0.973949,0.001205
7934.458917,0.041045,-0.223022,0.973949,0.001743
7934.509516,0.041045,-0.223022,0.973949,0.000878
7934.529090,0.041045,-0.223022,0.973949,0.000577
7934.569884,0.041045,-0.223022,0.973949,0.000821
7934.591645,0.041045,-0.223022,0.973949,0.000403
7934.664272,0.041045,-0.223022,0.973949,0.000429
7934.697688,0.041045,-0.223022,0.973949,0.000692
7934.714301,0.041045,-0.223022,0.973949,0.000130
7934.736502,0.041045,-0.223022,0.973949,0.000166
7934.776137,0.041045,-0.223022,0.973949,0.000408
7934.792679,0.041045,-0.223022,0.973949,0.000216
7934.927985,0.041045,-0.223022,0.973949,0.000000
7934.977501,0.041045,-0.223022,0.973949,0.000071
7934.992328,0.041045,-0.223022,0.973949,0.000273
7935.044567,0.041045,-0.223022,0.973949,0.000066
7935.137548,0.041045,-0.223022,0.973949,0.000067
7935.172476,0.041045,-0.223022,0.973949,0.002134
7935.186978,0.041045,-0.223022,0.973949,0.000345
7935.199832,0.041045,-0.223022,0.973949,0.000271
7935.248396,0.041045,-0.223022,0.973949,0.000875
7935.267398,0.041045,-0.223022,0.973949,0.000522
7935.302736,0.041045,-0.223022,0.973949,0.001268
7935.311724,0.041045,-0.223022,0.973949,0.000275
7935.323252,0.041045,-0.223022,0.973949,0.000320
7935.337166,0.041045,-0.223022,0.973949,0.000403
7935.406661,0.041045,-0.223022,0.973949,0.001367
7935.440262,0.041045,-0.223022,0.973949,0.001436
7935.482181,0.041045,-0.223022,0.973949,0.001047
7935.545832,0.041045,-0.223022,0.973949,0.000987
7935.601917,0.041045,-0.223022,0.973949,0.001723
7935.684062,0.041045,-0.223022,0.973949,0.000383
7935.950545,0.041045,-0.223022,0.973949,0.000000
7935.988652,0.041045,-0.223022,0.973949,0.000000
7935.996810,0.041045,-0.223022,0.973949,0.000000
7936.016342,0.041045,-0.223022,0.973949,0.000000
7936.061252,0.041045,-0.223022,0.973949,0.000000
7938.042615,0.041045,-0.223022,0.973949,0.000000
7938.584328,0.041045,-0.223022,0.973949,0.000000
7938.619051,0.041045,-0.223022,0.973949,0.000000
7938.639288,0.041045,-0.223022,0.973949,0.000000
7938.668745,0.041045,-0.223022,0.973949,0.000000
7938.708241,0.041045,-0.223022,0.973949,0.000000
7938.739359,0.041045,-0.223022,0.973949,0.000000
7938.773836,0.041045,-0.223022,0.973949,0.000000
7938.853551,0.041045,-0.223022,0.973949,0.000000
7938.894122,0.041045,-0.223022,0.973949,0.000000
7938.907532,0.041045,-0.223022,0.973949,0.000000
7938.916657,0.041045,-0.223022,0.973949,0.000000
7938.982318,0.041045,-0.223022,0.973949,0.000000
7939.067037,0.041045,-0.223022,0.973949,0.000000
7939.133671,0.041045,-0.223022,0.973949,0.000000
7939.172089,0.041045,-0.223022,0.973949,0.000000
7939.181605,0.041045,-0.223022,0.973949,0.000000
7939.218064,0.041045,-0.223022,0.973949,0.000000
7939.239622,0.041045,-0.223022,0.973949,0.000000
7939.850028,0.041045,-0.223022,0.973949,0.001239
7939.874990,0.041045,-0.223022,0.973949,0.000000
7939.927742,0.041045,-0.223022,0.973949,0.000000
7939.972675,0.041045,-0.223022,0.973949,0.001728
7939.979962,0.041045,-0.223022,0.973949,0.000384
7941.124106,0.041045,-0.223022,0.973949,0.001112
7941.461842,0.041045,-0.223022,0.973949,0.001585
7941.480268,0.041045,-0.223022,0.973949,0.000158
7941.684680,0.041045,-0.223022,0.973949,0.001600
7941.730438,0.041045,-0.223022,0.973949,0.002478
7941.755370,0.041045,-0.223022,0.973949,0.001055
7941.805312,0.041045,-0.223022,0.973949,0.001800
7941.844917,0.041045,-0.223022,0.973949,0.000778
7941.875299,0.041045,-0.223022,0.973949,0.001473
7941.910582,0.041045,-0.223022,0.973949,0.001057
7941.962703,0.041045,-0.223022,0.973949,0.001404
7941.994759,0.041045,-0.223022,0.973949,0.001181
7942.016463,0.041045,-0.223022,0.973949,0.000335
7942.039556,0.041045,-0.223022,0.973949,0.000542
7942.080363,0.041045,-0.223022,0.973949,0.000714
7942.106711,0.041045,-0.223022,0.973949,0.000312
7942.147742,0.041045,-0.223022,0.973949,0.000391
7942.208209,0.041045,-0.223022,0.973949,0.000000
7942.293477,0.041045,-0.223022,0.973949,0.000000
7942.330686,0.041045,-0.223022,0.973949,0.000000
7942.350662,0.041045,-0.223022,0.973949,0.000000
7942.364720,0.041045,-0.223022,0.973949,0.000000
7942.409612,0.041045,-0.223022,0.973949,0.000000
7942.433177,0.041045,-0.223022,0.973949,0.000000
7942.471835,0.041045,-0.223022,0.973949,0.000412
7942.502881,0.041045,-0.223022,0.973949,0.000287
7942.538682,0.041045,-0.223022,0.973949,0.000401
7942.567652,0.041045,-0.223022,0.973949,0.000244
7942.607397,0.041045,-0.223022,0.973949,0.000454
7942.638954,0.041045,-0.223022,0.973949,0.000222
7942.676753,0.041045,-0.223022,0.973949,0.000454
7942.699861,0.041045,-0.223022,0.973949,0.000192
7942.743393,0.041045,-0.223022,0.973949,0.000464
7942.766473,0.041045,-0.223022,0.973949,0.000198
7942.810612,0.041045,-0.223022,0.973949,0.000464
7942.831078,0.041045,-0.223022,0.973949,0.000198
7942.877699,0.041045,-0.223022,0.973949,0.001003
7942.905777,0.041045,-0.223022,0.973949,0.000459
7942.958536,0.041045,-0.223022,0.973949,0.000953
7942.974240,0.041045,-0.223022,0.973949,0.000518
7943.025362,0.041045,-0.223022,0.973949,0.000905
7943.038795,0.041045,-0.223022,0.973949,0.000332
7943.078565,0.041045,-0.223022,0.973949,0.000846
7943.100546,0.041045,-0.223022,0.973949,0.000367
7943.145352,0.041045,-0.223022,0.973949,0.000963
7943.170624,0.041045,-0.223022,0.973949,0.000463
7943.216880,0.041045,-0.223022,0.973949,0.000886
7943.235549,0.041045,-0.223022,0.973949,0.000398
7943.295964,0.041045,-0.223022,0.973949,0.001031
7943.308524,0.041045,-0.223022,0.973949,0.000495
7943.359570,0.041045,-0.223022,0.973949,0.000954
7943.372289,0.041045,-0.223022,0.973949,0.000327
7943.393462,0.041045,-0.223022,0.973949,0.000000
7943.430419,0.041045,-0.223022,0.973949,0.000000
7943.463308,0.041045,-0.223022,0.973949,0.000000
7943.497999,0.041045,-0.223022,0.973949,0.000000
7943.528751,0.041045,-0.223022,0.973949,0.000000
7943.564892,0.041045,-0.223022,0.973949,0.000000
7943.593752,0.041045,-0.223022,0.973949,0.000000
7943.632206,0.041045,-0.223022,0.973949,0.000000
7943.658505,0.041045,-0.223022,0.973949,0.000000
7943.700509,0.041045,-0.223022,0.973949,0.000000
7943.728218,0.041045,-0.223022,0.973949,0.000000
7943.779024,0.041045,-0.223022,0.973949,0.000000
7943.832094,0.041045,-0.223022,0.973949,0.000000
7943.853999,0.041045,-0.223022,0.973949,0.000000
7943.906850,0.041045,-0.223022,0.973949,0.000000
7943.918760,0.041045,-0.223022,0.973949,0.000000
7943.958757,0.041045,-0.223022,0.973949,0.000000
7943.977356,0.041045,-0.223022,0.973949,0.000000
7943.994457,0.041045,-0.223022,0.973949,0.000000
7944.056619,0.041045,-0.223022,0.973949,0.000000
7944.108605,0.041045,-0.223022,0.973949,0.000000
7944.124334,0.041045,-0.223022,0.973949,0.000000
7944.160191,0.041045,-0.223022,0.973949,0.000000
7944.176422,0.041045,-0.223022,0.973949,0.000000
7944.194659,0.041045,-0.223022,0.973949,0.000000
7944.238228,0.041045,-0.223022,0.973949,0.000000
7944.265453,0.041045,-0.223022,0.973949,0.000000
7944.325878,0.041045,-0.223022,0.973949,0.000000
7944.372791,0.041045,-0.223022,0.973949,0.000000
7944.391791,0.041045,-0.223022,0.973949,0.000000
7944.447869,0.041045,-0.223022,0.973949,0.000000
7944.472316,0.041045,-0.223022,0.973949,0.000000
7944.542997,0.041045,-0.223022,0.973949,0.000000
7944.571499,0.041045,-0.223022,0.973949,0.000000
7944.593364,0.041045,-0.223022,0.973949,0.000000
7944.638736,0.041045,-0.223022,0.973949,0.000000
7944.660369,0.041045,-0.223022,0.973949,0.000000
7944.672144,0.041045,-0.223022,0.973949,0.000000
7944.722663,0.041045,-0.223022,0.973949,0.000000
7944.736718,0.041045,-0.223022,0.973949,0.000000
7944.777195,0.041045,-0.223022,0.973949,0.000000
7944.791428,0.041045,-0.223022,0.973949,0.000000
7944.808212,0.041045,-0.223022,0.973949,0.000000
7944.858641,0.041045,-0.223022,0.973949,0.000000
7944.873311,0.041045,-0.223022,0.973949,0.000000
7944.911691,0.041045,-0.223022,0.973949,0.000000
7944.940338,0.041045,-0.223022,0.973949,0.000000
7944.979035,0.041045,-0.223022,0.973949,0.000000
7945.004475,0.041045,-0.223022,0.973949,0.000000
7945.046029,0.041045,-0.223022,0.973949,0.000000
7945.067334,0.041045,-0.223022,0.973949,0.000000
7945.110510,0.041045,-0.223022,0.973949,0.000000
7945.133153,0.041045,-0.223022,0.973949,0.000000
7945.178011,0.041045,-0.223022,0.973949,0.000000
7945.199622,0.041045,-0.223022,0.973949,0.000000
7945.219602,0.041045,-0.223022,0.973949,0.000000
7945.282719,0.041045,-0.223022,0.973949,0.000000
7945.344436,0.041045,-0.223022,0.973949,0.000000
7945.384421,0.041045,-0.223022,0.973949,0.000000
7945.404113,0.041045,-0.223022,0.973949,0.000000
7945.450810,0.041045,-0.223022,0.973949,0.000000
7945.470834,0.041045,-0.223022,0.973949,0.000000
7945.488168,0.041045,-0.223022,0.973949,0.000000
7945.535895,0.041045,-0.223022,0.973949,0.000000
7945.556643,0.041045,-0.223022,0.973949,0.000000
7945.614745,0.041045,-0.223022,0.973949,0.000000
7945.678558,0.041045,-0.223022,0.973949,0.000000
7945.756939,0.041045,-0.223022,0.973949,0.000000
7945.809978,0.041045,-0.223022,0.973949,0.000000
7945.865780,0.041045,-0.223022,0.973949,0.000000
7945.914203,0.041045,-0.223022,0.973949,0.000000
7945.961206,0.041045,-0.223022,0.973949,0.000000
7946.044214,0.041045,-0.223022,0.973949,0.000000
7946.106388,0.041045,-0.223022,0.973949,0.000000
7946.156721,0.041045,-0.223022,0.973949,0.000000
7946.241430,0.041045,-0.223022,0.973949,0.000000
7946.291613,0.041045,-0.223022,0.973949,0.000000
7946.329375,0.041045,-0.223022,0.973949,0.000000
7946.365048,0.041045,-0.223022,0.973949,0.000000
7946.384586,0.041045,-0.223022,0.973949,0.000000
7946.428817,0.041045,-0.223022,0.973949,0.000000
7946.555199,0.041045,-0.223022,0.973949,0.000000
7946.571223,0.041045,-0.223022,0.973949,0.000000
7946.579771,0.041045,-0.223022,0.973949,0.000000
7946.628391,0.041045,-0.223022,0.973949,0.000000
7946.661989,0.041045,-0.223022,0.973949,0.000000
7946.691903,0.041045,-0.223022,0.973949,0.000000
7946.707600,0.041045,-0.223022,0.973949,0.000000
7946.756516,0.041045,-0.223022,0.973949,0.000000
7946.772627,0.041045,-0.223022,0.973949,0.000000
7946.790382,0.041045,-0.223022,0.973949,0.000000
7946.826601,0.041045,-0.223022,0.973949,0.000000
7946.840018,0.041045,-0.223022,0.973949,0.000000
7946.859985,0.041045,-0.223022,0.973949,0.000000
7946.899902,0.041045,-0.223022,0.973949,0.000000
7946.919377,0.041045,-0.223022,0.973949,0.000000
7946.966523,0.041045,-0.223022,0.973949,0.000000
7946.983119,0.041045,-0.223022,0.973949,0.000000
7947.035763,0.041045,-0.223022,0.973949,0.000000
7947.054718,0.041045,-0.223022,0.973949,0.000000
7947.111182,0.041045,-0.223022,0.973949,0.000000
7947.137860,0.041045,-0.223022,0.973949,0.000000
7947.176413,0.041045,-0.223022,0.973949,0.000000
7947.198775,0.041045,-0.223022,0.973949,0.000000
7947.249937,0.041045,-0.223022,0.973949,0.000000
7947.276691,0.041045,-0.223022,0.973949,0.000000
7947.322288,0.041045,-0.223022,0.973949,0.000000
7947.340196,0.041045,-0.223022,0.973949,0.000000
7947.380421,0.041045,-0.223022,0.973949,0.000000
7947.397129,0.041045,-0.223022,0.973949,0.000000
7947.445982,0.041045,-0.223022,0.973949,0.000000
7947.460947,0.041045,-0.223022,0.973949,0.000000
7947.474191,0.041045,-0.223022,0.973949,0.000000
7947.527925,0.041045,-0.223022,0.973949,0.000000
7947.553661,0.041045,-0.223022,0.973949,0.000000
7947.601347,0.041045,-0.223022,0.973949,0.000000
7947.626416,0.041045,-0.223022,0.973949,0.000000
7947.702543,0.041045,-0.223022,0.973949,0.000000
7947.744301,0.041045,-0.223022,0.973949,0.000000
7947.811296,0.041045,-0.223022,0.973949,0.000000
7947.841280,0.041045,-0.223022,0.973949,0.000000
7947.892451,0.041045,-0.223022,0.973949,0.000000
7947.948827,0.041045,-0.223022,0.973949,0.000000
7947.979965,0.041045,-0.223022,0.973949,0.000000
7948.056491,0.041045,-0.223022,0.973949,0.000000
7948.083535,0.041045,-0.223022,0.973949,0.000000
7948.103867,0.041045,-0.223022,0.973949,0.000000
7948.150898,0.041045,-0.223022,0.973949,0.000000
7948.161758,0.041045,-0.223022,0.973949,0.000000
7948.174164,0.041045,-0.223022,0.973949,0.000000
7948.229220,0.041045,-0.223022,0.973949,0.000000
7948.257588,0.041045,-0.223022,0.973949,0.000000
7948.291360,0.041045,-0.223022,0.973949,0.000000
7948.326296,0.041045,-0.223022,0.973949,0.000000
7948.360144,0.041045,-0.223022,0.973949,0.000000
7948.394636,0.041045,-0.223022,0.973949,0.000000
7948.431634,0.041045,-0.223022,0.973949,0.000000
7948.461122,0.041045,-0.223022,0.973949,0.000000
7948.503534,0.041045,-0.223022,0.973949,0.000000
7948.524305,0.041045,-0.223022,0.973949,0.000000
7948.565831,0.041045,-0.223022,0.973949,0.000000
7948.593952,0.041045,-0.223022,0.973949,0.000000
7948.634324,0.041045,-0.223022,0.973949,0.000000
7948.669539,0.041045,-0.223022,0.973949,0.000000
7948.701095,0.041045,-0.223022,0.973949,0.000000
7948.731924,0.041045,-0.223022,0.973949,0.000000
7948.770309,0.041045,-0.223022,0.973949,0.000000
7948.805729,0.041045,-0.223022,0.973949,0.000000
7948.839993,0.041045,-0.223022,0.973949,0.000000
7948.855478,0.041045,-0.223022,0.973949,0.000000
7948.911041,0.041045,-0.223022,0.973949,0.000000
7948.935263,0.041045,-0.223022,0.973949,0.000000
7948.975053,0.041045,-0.223022,0.973949,0.000000
7949.007796,0.041045,-0.223022,0.973949,0.000000
7949.043831,0.041045,-0.223022,0.973949,0.000000
7949.075581,0.041045,-0.223022,0.973949,0.000000
7949.113298,0.041045,-0.223022,0.973949,0.000000
7949.145766,0.041045,-0.223022,0.973949,0.000000
7949.182647,0.041045,-0.223022,0.973949,0.000000
7949.213078,0.041045,-0.223022,0.973949,0.000000
7949.249543,0.041045,-0.223022,0.973949,0.000000
7949.282992,0.041045,-0.223022,0.973949,0.000000
7949.320421,0.041045,-0.223022,0.973949,0.000000
7949.351553,0.041045,-0.223022,0.973949,0.000000
7949.415058,0.041045,-0.223022,0.973949,0.000000
7949.449250,0.041045,-0.223022,0.973949,0.000000
7949.479365,0.041045,-0.223022,0.973949,0.000000
7949.517546,0.041045,-0.223022,0.973949,0.000000
7949.544412,0.041045,-0.223022,0.973949,0.000000
7949.582997,0.041045,-0.223022,0.973949,0.000000
7949.593463,0.041045,-0.223022,0.973949,0.000000
7949.613653,0.041045,-0.223022,0.973949,0.000000
7949.651016,0.041045,-0.223022,0.973949,0.000000
7949.669266,0.041045,-0.223022,0.973949,0.000000
7949.681203,0.041045,-0.223022,0.973949,0.000000
7949.737829,0.041045,-0.223022,0.973949,0.000000
7949.773483,0.041045,-0.223022,0.973949,0.000000
7949.842649,0.041045,-0.223022,0.973949,0.000000
7949.907204,0.041045,-0.223022,0.973949,0.000000
7949.943394,0.041045,-0.223022,0.973949,0.000000
7949.966384,0.041045,-0.223022,0.973949,0.000000
7950.015677,0.041045,-0.223022,0.973949,0.000000
7950.027625,0.041045,-0.223022,0.973949,0.000000
7950.068504,0.041045,-0.223022,0.973949,0.000000
7950.088386,0.041045,-0.223022,0.973949,0.000000
7950.102904,0.041045,-0.223022,0.973949,0.000000
7950.163189,0.041045,-0.223022,0.973949,0.000000
7950.211681,0.041045,-0.223022,0.973949,0.000000
7950.237319,0.041045,-0.223022,0.973949,0.000000
7950.276684,0.041045,-0.223022,0.973949,0.000000
7950.305693,0.041045,-0.223022,0.973949,0.000000
7950.345535,0.041045,-0.223022,0.973949,0.000000
7950.378234,0.041045,-0.223022,0.973949,0.000000
7950.417863,0.041045,-0.223022,0.973949,0.000000
7950.439307,0.041045,-0.223022,0.973949,0.000000
7950.492251,0.041045,-0.223022,0.973949,0.000000
7950.527952,0.041045,-0.223022,0.973949,0.000000
7950.596415,0.041045,-0.223022,0.973949,0.000000
7950.662076,0.041045,-0.223022,0.973949,0.000000
7950.729446,0.041045,-0.223022,0.973949,0.000000
7950.794977,0.041045,-0.223022,0.973949,0.000000
7950.868520,0.041045,-0.223022,0.973949,0.000000
7950.925377,0.041045,-0.223022,0.973949,0.000000
7950.996388,0.041045,-0.223022,0.973949,0.000000
7951.061661,0.041045,-0.223022,0.973949,0.000000
7951.109110,0.041045,-0.223022,0.973949,0.000000
7951.136292,0.041045,-0.223022,0.973949,0.000000
7951.199984,0.041045,-0.223022,0.973949,0.000000
7951.261053,0.041045,-0.223022,0.973949,0.000000
7951.328868,0.041045,-0.223022,0.973949,0.000000
7951.391073,0.041045,-0.223022,0.973949,0.000000
7951.436994,0.041045,-0.223022,0.973949,0.000000
7951.457696,0.041045,-0.223022,0.973949,0.000000
7951.498382,0.041045,-0.223022,0.973949,0.000000
7951.520286,0.041045,-0.223022,0.973949,0.000000
7951.531806,0.041045,-0.223022,0.973949,0.000000
7951.583195,0.041045,-0.223022,0.973949,0.000000
7951.594542,0.041045,-0.223022,0.973949,0.000000
7951.634314,0.041045,-0.223022,0.973949,0.000000
7951.654744,0.041045,-0.223022,0.973949,0.000000
7951.668443,0.041045,-0.223022,0.973949,0.000000
7951.752356,0.041045,-0.223022,0.973949,0.000000
7951.814087,0.041045,-0.223022,0.973949,0.000000
7951.884915,0.041045,-0.223022,0.973949,0.000000
7951.950370,0.041045,-0.223022,0.973949,0.000000
7952.018743,0.041045,-0.223022,0.973949,0.000000
7952.077377,0.041045,-0.223022,0.973949,0.000000
7952.132491,0.041045,-0.223022,0.973949,0.000000
7952.176277,0.041045,-0.223022,0.973949,0.000000
7952.204096,0.041045,-0.223022,0.973949,0.000000
7952.244572,0.041045,-0.223022,0.973949,0.000000
