t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
8480.634886,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.20;time:0;agx:-18.00;agy:20.00;agz:-1000.00;
[",58,-1,-1,0,0,0,0,-18.00,20.00,-1000.00,15.20,10,0
8480.736686,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.19;time:0;agx:-21.00;agy:22.00;agz:-1000.00;
[",58,-1,-1,0,0,0,0,-21.00,22.00,-1000.00,15.19,10,0
8480.838775,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.16;time:0;agx:-21.00;agy:21.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-21.00,21.00,-1001.00,15.16,10,0
8480.940682,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.17;time:0;agx:-20.00;agy:19.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-20.00,19.00,-1001.00,15.17,10,0
8481.042867,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.24;time:0;agx:-23.00;agy:17.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-23.00,17.00,-1001.00,15.24,10,0
8481.149051,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.23;time:0;agx:-23.00;agy:18.00;agz:-999.00;

[",58,-1,-1,0,0,0,0,-23.00,18.00,-999.00,15.23,10,0
8481.248690,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.20;time:0;agx:-19.00;agy:20.00;agz:-1000.00;
[",58,-1,-1,0,0,0,0,-19.00,20.00,-1000.00,15.20,10,0
8481.349972,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.22;time:0;agx:-20.00;agy:20.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-20.00,20.00,-1001.00,15.22,10,0
8481.451285,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.17;time:0;agx:-21.00;agy:19.00;agz:-999.00;

[",58,-1,-1,0,0,0,0,-21.00,19.00,-999.00,15.17,10,0
8481.552610,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.19;time:0;agx:-26.00;agy:22.00;agz:-1007.00;
[",58,-1,-1,0,0,0,0,-26.00,22.00,-1007.00,15.19,10,0
8481.654683,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.19;time:0;agx:-19.00;agy:19.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-19.00,19.00,-1001.00,15.19,10,0
8481.756653,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:58;baro:15.23;time:0;agx:-17.00;agy:21.00;agz:-1002.00;
[",58,-1,-1,0,0,0,0,-17.00,21.00,-1002.00,15.23,10,0
8481.858720,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.18;time:0;agx:-20.00;agy:22.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-20.00,22.00,-1001.00,15.18,10,0
8481.960543,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.23;time:0;agx:-25.00;agy:22.00;agz:-1000.00;
[",58,-1,-1,0,0,0,0,-25.00,22.00,-1000.00,15.23,10,0
8482.062928,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.15;time:0;agx:-23.00;agy:19.00;agz:-1005.00;
[",58,-1,-1,0,0,0,0,-23.00,19.00,-1005.00,15.15,10,0
8482.164746,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.23;time:0;agx:-21.00;agy:19.00;agz:-1004.00;
[",58,-1,-1,0,0,0,0,-21.00,19.00,-1004.00,15.23,10,0
8482.266654,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.23;time:0;agx:-22.00;agy:20.00;agz:-999.00;

[",58,-1,-1,0,0,0,0,-22.00,20.00,-999.00,15.23,10,0
8482.369022,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.21;time:0;agx:-23.00;agy:21.00;agz:-1002.00;
[",58,-1,-1,0,0,0,0,-23.00,21.00,-1002.00,15.21,10,0
8482.470638,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.13;time:0;agx:-18.00;agy:21.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-18.00,21.00,-1001.00,15.13,10,0
8482.572615,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.17;time:0;agx:-20.00;agy:20.00;agz:-998.00;

[",58,-1,-1,0,0,0,0,-20.00,20.00,-998.00,15.17,10,0
8482.674748,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.15;time:0;agx:-21.00;agy:21.00;agz:-1001.00;
[",58,-1,-1,0,0,0,0,-21.00,21.00,-1001.00,15.15,10,0
8482.777065,"pitch:-1;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.16;time:0;agx:-58.00;agy:43.00;agz:-987.00;

[",58,-1,-1,0,0,0,0,-58.00,43.00,-987.00,15.16,10,0
8482.878651,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.17;time:0;agx:15.00;agy:-2.00;agz:-999.00;
;

[",58,0,0,0,0,0,0,15.00,-2.00,-999.00,15.17,10,0
8482.982910,"pitch:1;roll:1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.13;time:0;agx:89.00;agy:-136.00;agz:-1034.00;

[",58,1,1,0,0,0,0,89.00,-136.00,-1034.00,15.13,10,0
8483.084332,"pitch:1;roll:1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.22;time:0;agx:-7.00;agy:32.00;agz:-1032.00;


[",58,1,1,0,0,0,0,-7.00,32.00,-1032.00,15.22,10,0
8483.185938,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.22;time:0;agx:53.00;agy:-55.00;agz:-1055.00;


[",58,0,0,0,0,0,0,53.00,-55.00,-1055.00,15.22,10,0
8483.296885,"pitch:5;roll:-6;yaw:4;vgx:0;vgy:0;vgz:-1;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.27;time:0;agx:123.00;agy:34.00;agz:-1178.00;
[",58,5,-6,4,0,0,-1,123.00,34.00,-1178.00,15.27,10,0
8483.337681,"pitch:9;roll:-11;yaw:17;vgx:0;vgy:-2;vgz:-2;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.19;time:0;agx:297.00;agy:-58.00;agz:-990.00;
",58,9,-11,17,0,-2,-2,297.00,-58.00,-990.00,15.19,10,0
8483.439748,"pitch:14;roll:-13;yaw:35;vgx:1;vgy:-4;vgz:-1;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.29;time:0;agx:186.00;agy:-71.00;agz:-1021.00;
",58,14,-13,35,1,-4,-1,186.00,-71.00,-1021.00,15.29,10,0
8483.541695,"pitch:18;roll:-10;yaw:48;vgx:3;vgy:-7;vgz:-1;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.25;time:0;agx:258.00;agy:-175.00;agz:-818.00;
",58,18,-10,48,3,-7,-1,258.00,-175.00,-818.00,15.25,10,0
8483.643632,"pitch:21;roll:-5;yaw:62;vgx:4;vgy:-8;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.24;time:0;agx:526.00;agy:132.00;agz:-846.00;
;
",58,21,-5,62,4,-8,0,526.00,132.00,-846.00,15.24,10,0
8483.747151,"pitch:23;roll:-2;yaw:80;vgx:4;vgy:-7;vgz:0;templ:88;temph:91;tof:10;h:0;bat:58;baro:15.25;time:0;agx:613.00;agy:113.00;agz:-812.00;
;
",58,23,-2,80,4,-7,0,613.00,113.00,-812.00,15.25,10,0
8483.850099,"pitch:23;roll:-2;yaw:93;vgx:3;vgy:-4;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.29;time:0;agx:598.00;agy:90.00;agz:-817.00;

;
",58,23,-2,93,3,-4,0,598.00,90.00,-817.00,15.29,10,0
8483.951669,"pitch:22;roll:-1;yaw:107;vgx:2;vgy:-3;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.28;time:0;agx:451.00;agy:73.00;agz:-879.00;
;
",58,22,-1,107,2,-3,0,451.00,73.00,-879.00,15.28,10,0
8484.053920,"pitch:18;roll:1;yaw:122;vgx:1;vgy:-2;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.28;time:0;agx:309.00;agy:-30.00;agz:-986.00;
;
",58,18,1,122,1,-2,0,309.00,-30.00,-986.00,15.28,10,0
8484.154770,"pitch:16;roll:3;yaw:130;vgx:1;vgy:-2;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.30;time:0;agx:372.00;agy:-80.00;agz:-908.00;
;
",58,16,3,130,1,-2,0,372.00,-80.00,-908.00,15.30,10,0
8484.256489,"pitch:17;roll:4;yaw:130;vgx:1;vgy:-1;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.29;time:0;agx:377.00;agy:-54.00;agz:-899.00;
;
",58,17,4,130,1,-1,0,377.00,-54.00,-899.00,15.29,10,0
8484.358666,"pitch:15;roll:2;yaw:129;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.27;time:0;agx:218.00;agy:-36.00;agz:-938.00;

;
",58,15,2,129,0,0,0,218.00,-36.00,-938.00,15.27,10,0
8484.460545,"pitch:3;roll:0;yaw:127;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.31;time:0;agx:149.00;agy:80.00;agz:-1055.00;


;
",58,3,0,127,0,0,0,149.00,80.00,-1055.00,15.31,10,0
8484.562534,"pitch:-2;roll:0;yaw:126;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.33;time:0;agx:-21.00;agy:70.00;agz:-1007.00;

;
",58,-2,0,126,0,0,0,-21.00,70.00,-1007.00,15.33,10,0
8484.665051,"pitch:-7;roll:-2;yaw:127;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.38;time:0;agx:-30.00;agy:35.00;agz:-982.00;

;
",58,-7,-2,127,0,0,0,-30.00,35.00,-982.00,15.38,10,0
8484.766551,"pitch:-6;roll:-2;yaw:128;vgx:-1;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.34;time:0;agx:-126.00;agy:39.00;agz:-949.00;

",58,-6,-2,128,-1,0,0,-126.00,39.00,-949.00,15.34,10,0
8484.868526,"pitch:-3;roll:-2;yaw:127;vgx:-1;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.30;time:0;agx:14.00;agy:14.00;agz:-944.00;


",58,-3,-2,127,-1,0,0,14.00,14.00,-944.00,15.30,10,0
8484.970634,"pitch:8;roll:0;yaw:127;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.33;time:0;agx:102.00;agy:13.00;agz:-1078.00;



",58,8,0,127,0,0,0,102.00,13.00,-1078.00,15.33,10,0
8485.072700,"pitch:15;roll:2;yaw:129;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.31;time:0;agx:302.00;agy:-47.00;agz:-1011.00;


",58,15,2,129,0,0,0,302.00,-47.00,-1011.00,15.31,10,0
8485.174779,"pitch:18;roll:3;yaw:128;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.31;time:0;agx:333.00;agy:-32.00;agz:-970.00;



",58,18,3,128,0,0,0,333.00,-32.00,-970.00,15.31,10,0
8485.276535,"pitch:20;roll:3;yaw:126;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.31;time:0;agx:417.00;agy:-115.00;agz:-874.00;


",58,20,3,126,0,0,0,417.00,-115.00,-874.00,15.31,10,0
8485.378729,"pitch:23;roll:4;yaw:126;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.31;time:0;agx:266.00;agy:-50.00;agz:-909.00;



",58,23,4,126,0,0,0,266.00,-50.00,-909.00,15.31,10,0
8485.480676,"pitch:18;roll:1;yaw:125;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.32;time:0;agx:336.00;agy:-29.00;agz:-990.00;



",58,18,1,125,0,0,0,336.00,-29.00,-990.00,15.32,10,0
8485.584105,"pitch:10;roll:-2;yaw:123;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.37;time:0;agx:211.00;agy:115.00;agz:-1081.00;

",58,10,-2,123,0,0,0,211.00,115.00,-1081.00,15.37,10,0
8485.685536,"pitch:2;roll:-5;yaw:122;vgx:0;vgy:0;vgz:-1;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.38;time:0;agx:154.00;agy:75.00;agz:-1042.00;


",58,2,-5,122,0,0,-1,154.00,75.00,-1042.00,15.38,10,0
8485.788054,"pitch:0;roll:-6;yaw:119;vgx:0;vgy:0;vgz:-2;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.39;time:0;agx:-7.00;agy:121.00;agz:-1006.00;


",58,0,-6,119,0,0,-2,-7.00,121.00,-1006.00,15.39,10,0
8485.889678,"pitch:-4;roll:-9;yaw:117;vgx:0;vgy:0;vgz:-1;templ:89;temph:91;tof:10;h:0;bat:58;baro:15.39;time:0;agx:21.00;agy:98.00;agz:-987.00;



",58,-4,-9,117,0,0,-1,21.00,98.00,-987.00,15.39,10,0
8485.992995,"pitch:-11;roll:-12;yaw:116;vgx:0;vgy:0;vgz:-1;templ:89;temph:91;tof:35;h:0;bat:58;baro:15.40;time:0;agx:-27.00;agy:153.00;agz:-987.00;
",58,-11,-12,116,0,0,-1,-27.00,153.00,-987.00,15.40,35,0
8486.094069,"pitch:-22;roll:-16;yaw:115;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:39;h:0;bat:58;baro:15.43;time:0;agx:-273.00;agy:190.00;agz:-872.00;
",58,-22,-16,115,0,0,0,-273.00,190.00,-872.00,15.43,39,0
8486.194511,"pitch:-34;roll:-19;yaw:114;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:41;h:0;bat:58;baro:15.51;time:0;agx:-473.00;agy:241.00;agz:-805.00;
",58,-34,-19,114,0,0,0,-473.00,241.00,-805.00,15.51,41,0
8486.296548,"pitch:-46;roll:-22;yaw:114;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:55;h:0;bat:58;baro:15.47;time:0;agx:-683.00;agy:253.00;agz:-648.00;
",58,-46,-22,114,0,0,0,-683.00,253.00,-648.00,15.47,55,0
8486.398904,"pitch:-57;roll:-25;yaw:116;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:71;h:0;bat:58;baro:15.43;time:0;agx:-747.00;agy:189.00;agz:-521.00;
",58,-57,-25,116,0,0,0,-747.00,189.00,-521.00,15.43,71,0
8486.500539,"pitch:-65;roll:-27;yaw:117;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:102;h:0;bat:58;baro:15.45;time:0;agx:-859.00;agy:161.00;agz:-382.00;
",58,-65,-27,117,0,0,0,-859.00,161.00,-382.00,15.45,102,0
8486.602605,"pitch:-70;roll:-29;yaw:118;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:103;h:0;bat:58;baro:15.48;time:0;agx:-912.00;agy:147.00;agz:-305.00;
",58,-70,-29,118,0,0,0,-912.00,147.00,-305.00,15.48,103,0
8486.704459,"pitch:-73;roll:-30;yaw:119;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:104;h:0;bat:58;baro:15.47;time:0;agx:-951.00;agy:139.00;agz:-279.00;
",58,-73,-30,119,0,0,0,-951.00,139.00,-279.00,15.47,104,0
8486.806508,"pitch:-74;roll:-29;yaw:118;vgx:0;vgy:0;vgz:0;templ:89;temph:91;tof:104;h:0;bat:58;baro:15.42;time:0;agx:-1005.00;agy:120.00;agz:-193.00;
",58,-74,-29,118,0,0,0,-1005.00,120.00,-193.00,15.42,104,0
8486.857406,"pitch:-74;roll:-28;yaw:117;vgx:0;vgy:0;vgz:0;templ:89;temph:92;tof:104;h:0;bat:58;baro:15.41;time:0;agx:-1001.00;agy:144.00;agz:-210.00;
",58,-74,-28,117,0,0,0,-1001.00,144.00,-210.00,15.41,104,0
8486.959425,"pitch:-72;roll:-26;yaw:116;vgx:0;vgy:0;vgz:0;templ:89;temph:92;tof:104;h:0;bat:58;baro:15.51;time:0;agx:-848.00;agy:150.00;agz:-341.00;

",58,-72,-26,116,0,0,0,-848.00,150.00,-341.00,15.51,104,0
8487.061458,"pitch:-68;roll:-23;yaw:111;vgx:0;vgy:0;vgz:0;templ:89;temph:92;tof:103;h:0;bat:58;baro:15.51;time:0;agx:-898.00;agy:175.00;agz:-368.00;

",58,-68,-23,111,0,0,0,-898.00,175.00,-368.00,15.51,103,0
