t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
12639.118450,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.68;time:0;agx:14.00;agy:4.00;agz:-1000.00;
",37,0,0,0,0,0,0,14.00,4.00,-1000.00,9.68,10,0
12639.220854,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.68;time:0;agx:16.00;agy:4.00;agz:-1001.00;
",37,0,0,0,0,0,0,16.00,4.00,-1001.00,9.68,10,0
12639.320860,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.67;time:0;agx:16.00;agy:3.00;agz:-1001.00;
",37,0,0,0,0,0,0,16.00,3.00,-1001.00,9.67,10,0
12639.422898,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.69;time:0;agx:16.00;agy:4.00;agz:-1004.00;
",37,0,0,0,0,0,0,16.00,4.00,-1004.00,9.69,10,0
12639.524994,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.62;time:0;agx:16.00;agy:6.00;agz:-999.00;

",37,0,0,0,0,0,0,16.00,6.00,-999.00,9.62,10,0
12639.626978,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.67;time:0;agx:15.00;agy:4.00;agz:-997.00;

",37,0,0,0,0,0,0,15.00,4.00,-997.00,9.67,10,0
12639.729060,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.68;time:0;agx:15.00;agy:3.00;agz:-1001.00;
",37,0,0,0,0,0,0,15.00,3.00,-1001.00,9.68,10,0
12639.830966,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.66;time:0;agx:15.00;agy:4.00;agz:-999.00;

",37,0,0,0,0,0,0,15.00,4.00,-999.00,9.66,10,0
12639.933628,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.68;time:0;agx:14.00;agy:5.00;agz:-1002.00;
",37,0,0,0,0,0,0,14.00,5.00,-1002.00,9.68,10,0
12640.035795,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.63;time:0;agx:13.00;agy:4.00;agz:-1000.00;
",37,0,0,0,0,0,0,13.00,4.00,-1000.00,9.63,10,0
12640.137776,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.68;time:0;agx:15.00;agy:3.00;agz:-997.00;

",37,0,0,0,0,0,0,15.00,3.00,-997.00,9.68,10,0
12640.239792,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.69;time:0;agx:14.00;agy:3.00;agz:-1000.00;
",37,0,0,0,0,0,0,14.00,3.00,-1000.00,9.69,10,0
12640.341083,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.66;time:0;agx:14.00;agy:4.00;agz:-998.00;

",37,0,0,0,0,0,0,14.00,4.00,-998.00,9.66,10,0
12640.443094,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:56;tof:10;h:0;bat:37;baro:9.68;time:0;agx:15.00;agy:4.00;agz:-998.00;

",37,0,0,0,0,0,0,15.00,4.00,-998.00,9.68,10,0
12640.494071,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.68;time:0;agx:13.00;agy:3.00;agz:-999.00;

",37,0,0,0,0,0,0,13.00,3.00,-999.00,9.68,10,0
12640.596318,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.70;time:0;agx:15.00;agy:4.00;agz:-998.00;

",37,0,0,0,0,0,0,15.00,4.00,-998.00,9.70,10,0
12640.698168,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.66;time:0;agx:14.00;agy:3.00;agz:-998.00;

",37,0,0,0,0,0,0,14.00,3.00,-998.00,9.66,10,0
12640.800242,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.67;time:0;agx:15.00;agy:6.00;agz:-1003.00;
",37,0,0,0,0,0,0,15.00,6.00,-1003.00,9.67,10,0
12640.902171,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.62;time:0;agx:13.00;agy:2.00;agz:-997.00;

",37,0,0,0,0,0,0,13.00,2.00,-997.00,9.62,10,0
12641.004351,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.68;time:0;agx:21.00;agy:0.00;agz:-1002.00;
",37,0,0,0,0,0,0,21.00,0.00,-1002.00,9.68,10,0
12641.106048,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.67;time:0;agx:22.00;agy:3.00;agz:-1000.00;
",37,0,0,0,0,0,0,22.00,3.00,-1000.00,9.67,10,0
12641.208336,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.66;time:0;agx:17.00;agy:9.00;agz:-999.00;

",37,0,0,0,0,0,0,17.00,9.00,-999.00,9.66,10,0
12641.310112,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.72;time:0;agx:16.00;agy:6.00;agz:-1001.00;
",37,0,0,0,0,0,0,16.00,6.00,-1001.00,9.72,10,0
12641.412099,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:54;tof:10;h:0;bat:37;baro:9.69;time:0;agx:12.00;agy:0.00;agz:-998.00;

",37,0,0,0,0,0,0,12.00,0.00,-998.00,9.69,10,0
12641.513943,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:37;baro:9.70;time:0;agx:13.00;agy:1.00;agz:-1002.00;
",37,0,0,0,0,0,0,13.00,1.00,-1002.00,9.70,10,0
12641.617939,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.69;time:0;agx:12.00;agy:8.00;agz:-1000.00;
",36,0,0,0,0,0,0,12.00,8.00,-1000.00,9.69,10,0
12641.721860,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.67;time:0;agx:15.00;agy:5.00;agz:-998.00;

",36,0,0,0,0,0,0,15.00,5.00,-998.00,9.67,10,0
12641.822844,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.66;time:0;agx:19.00;agy:2.00;agz:-1000.00;
",36,0,0,0,0,0,0,19.00,2.00,-1000.00,9.66,10,0
12641.922085,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.74;time:0;agx:18.00;agy:2.00;agz:-999.00;

",36,0,0,0,0,0,0,18.00,2.00,-999.00,9.74,10,0
12642.023896,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.66;time:0;agx:17.00;agy:3.00;agz:-1000.00;
",36,0,0,0,0,0,0,17.00,3.00,-1000.00,9.66,10,0
12642.125918,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.71;time:0;agx:14.00;agy:7.00;agz:-999.00;

",36,0,0,0,0,0,0,14.00,7.00,-999.00,9.71,10,0
12642.227823,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.67;time:0;agx:13.00;agy:2.00;agz:-1000.00;
",36,0,0,0,0,0,0,13.00,2.00,-1000.00,9.67,10,0
12642.329937,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.71;time:0;agx:13.00;agy:0.00;agz:-1000.00;
",36,0,0,0,0,0,0,13.00,0.00,-1000.00,9.71,10,0
12642.431876,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:52;temph:55;tof:10;h:0;bat:36;baro:9.68;time:0;agx:13.00;agy:4.00;agz:-1000.00;
",36,0,0,0,0,0,0,13.00,4.00,-1000.00,9.68,10,0
12642.534082,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.66;time:0;agx:16.00;agy:7.00;agz:-1000.00;
",36,0,0,0,0,0,0,16.00,7.00,-1000.00,9.66,10,0
12642.636093,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:17.00;agy:3.00;agz:-1000.00;
",36,0,0,0,0,0,0,17.00,3.00,-1000.00,9.68,10,0
12642.738185,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.69;time:0;agx:17.00;agy:1.00;agz:-1000.00;
",36,0,0,0,0,0,0,17.00,1.00,-1000.00,9.69,10,0
12642.840093,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.69;time:0;agx:15.00;agy:3.00;agz:-998.00;

",36,0,0,0,0,0,0,15.00,3.00,-998.00,9.69,10,0
12642.942442,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.66;time:0;agx:12.00;agy:6.00;agz:-999.00;

",36,0,0,0,0,0,0,12.00,6.00,-999.00,9.66,10,0
12642.992842,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.69;time:0;agx:15.00;agy:6.00;agz:-999.00;

",36,0,0,0,0,0,0,15.00,6.00,-999.00,9.69,10,0
12643.094900,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.64;time:0;agx:14.00;agy:2.00;agz:-998.00;

",36,0,0,0,0,0,0,14.00,2.00,-998.00,9.64,10,0
12643.196839,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.63;time:0;agx:14.00;agy:3.00;agz:-999.00;

",36,0,0,0,0,0,0,14.00,3.00,-999.00,9.63,10,0
12643.298843,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.67;time:0;agx:15.00;agy:6.00;agz:-1001.00;
",36,0,0,0,0,0,0,15.00,6.00,-1001.00,9.67,10,0
12643.400889,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.62;time:0;agx:13.00;agy:5.00;agz:-1000.00;
",36,0,0,0,0,0,0,13.00,5.00,-1000.00,9.62,10,0
12643.502697,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.64;time:0;agx:14.00;agy:3.00;agz:-997.00;

",36,0,0,0,0,0,0,14.00,3.00,-997.00,9.64,10,0
12643.604889,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.70;time:0;agx:14.00;agy:2.00;agz:-999.00;

",36,0,0,0,0,0,0,14.00,2.00,-999.00,9.70,10,0
12643.706989,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:14.00;agy:4.00;agz:-996.00;

",36,0,0,0,0,0,0,14.00,4.00,-996.00,9.68,10,0
12643.808852,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.64;time:0;agx:14.00;agy:5.00;agz:-998.00;

",36,0,0,0,0,0,0,14.00,5.00,-998.00,9.64,10,0
12643.910875,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.66;time:0;agx:14.00;agy:4.00;agz:-1001.00;
",36,0,0,0,0,0,0,14.00,4.00,-1001.00,9.66,10,0
12644.013447,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.67;time:0;agx:18.00;agy:2.00;agz:-1001.00;
",36,0,0,0,0,0,0,18.00,2.00,-1001.00,9.67,10,0
12644.116935,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.69;time:0;agx:12.00;agy:4.00;agz:-1002.00;
",36,0,0,0,0,0,0,12.00,4.00,-1002.00,9.69,10,0
12644.217487,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.67;time:0;agx:15.00;agy:3.00;agz:-997.00;

",36,0,0,0,0,0,0,15.00,3.00,-997.00,9.67,10,0
12644.318733,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:15.00;agy:4.00;agz:-999.00;

",36,0,0,0,0,0,0,15.00,4.00,-999.00,9.68,10,0
12644.420596,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:53;temph:56;tof:10;h:0;bat:36;baro:9.69;time:0;agx:17.00;agy:4.00;agz:-998.00;

",36,0,0,0,0,0,0,17.00,4.00,-998.00,9.69,10,0
12644.522836,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.70;time:0;agx:17.00;agy:3.00;agz:-999.00;

",36,0,0,0,0,0,0,17.00,3.00,-999.00,9.70,10,0
12644.624807,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:16.00;agy:3.00;agz:-999.00;

",36,0,0,0,0,0,0,16.00,3.00,-999.00,9.68,10,0
12644.726664,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.69;time:0;agx:15.00;agy:5.00;agz:-998.00;

",36,0,0,0,0,0,0,15.00,5.00,-998.00,9.69,10,0
12644.828744,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:14.00;agy:4.00;agz:-999.00;

",36,0,0,0,0,0,0,14.00,4.00,-999.00,9.68,10,0
12644.930891,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.66;time:0;agx:15.00;agy:0.00;agz:-1000.00;
",36,0,0,0,0,0,0,15.00,0.00,-1000.00,9.66,10,0
12645.033070,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.67;time:0;agx:17.00;agy:3.00;agz:-998.00;

",36,0,0,0,0,0,0,17.00,3.00,-998.00,9.67,10,0
12645.134719,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.71;time:0;agx:15.00;agy:7.00;agz:-997.00;

",36,0,0,0,0,0,0,15.00,7.00,-997.00,9.71,10,0
12645.236702,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.67;time:0;agx:15.00;agy:4.00;agz:-998.00;

",36,0,0,0,0,0,0,15.00,4.00,-998.00,9.67,10,0
12645.338759,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.64;time:0;agx:13.00;agy:3.00;agz:-1003.00;
",36,0,0,0,0,0,0,13.00,3.00,-1003.00,9.64,10,0
12645.440771,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:13.00;agy:2.00;agz:-1000.00;
",36,0,0,0,0,0,0,13.00,2.00,-1000.00,9.68,10,0
12645.542741,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.67;time:0;agx:10.00;agy:4.00;agz:-1001.00;
",36,0,0,0,0,0,0,10.00,4.00,-1001.00,9.67,10,0
12645.593675,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.66;time:0;agx:14.00;agy:4.00;agz:-998.00;

",36,0,0,0,0,0,0,14.00,4.00,-998.00,9.66,10,0
12645.696718,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:17.00;agy:4.00;agz:-1001.00;
",36,0,0,0,0,0,0,17.00,4.00,-1001.00,9.68,10,0
12645.798617,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.72;time:0;agx:18.00;agy:2.00;agz:-1001.00;
",36,0,0,0,0,0,0,18.00,2.00,-1001.00,9.72,10,0
12645.901947,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.70;time:0;agx:16.00;agy:5.00;agz:-1001.00;
",36,0,0,0,0,0,0,16.00,5.00,-1001.00,9.70,10,0
12646.003940,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.70;time:0;agx:14.00;agy:4.00;agz:-1001.00;
",36,0,0,0,0,0,0,14.00,4.00,-1001.00,9.70,10,0
12646.105751,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.72;time:0;agx:13.00;agy:3.00;agz:-1001.00;
",36,0,0,0,0,0,0,13.00,3.00,-1001.00,9.72,10,0
12646.207948,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.64;time:0;agx:16.00;agy:1.00;agz:-998.00;

",36,0,0,0,0,0,0,16.00,1.00,-998.00,9.64,10,0
12646.309909,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.66;time:0;agx:14.00;agy:9.00;agz:-989.00;

",36,0,0,0,0,0,0,14.00,9.00,-989.00,9.66,10,0
12646.412295,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:54;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:37.00;agy:-43.00;agz:-1043.00;
OÅWEz",36,0,0,0,0,0,0,37.00,-43.00,-1043.00,9.68,10,0
12646.513711,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:55;temph:56;tof:10;h:0;bat:36;baro:9.68;time:0;agx:13.00;agy:-6.00;agz:-942.00;

OÅWEz",36,0,0,0,0,0,0,13.00,-6.00,-942.00,9.68,10,0
12646.622320,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.67;time:0;agx:17.00;agy:5.00;agz:-993.00;


OÅWEz",35,0,0,0,0,0,0,17.00,5.00,-993.00,9.67,10,0
12646.718887,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.71;time:0;agx:12.00;agy:-1.00;agz:-1009.00;

OÅWEz",35,0,0,0,0,0,0,12.00,-1.00,-1009.00,9.71,10,0
12646.824058,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.66;time:0;agx:435.00;agy:-60.00;agz:-1012.00;
ÅWEz",35,0,0,0,0,0,0,435.00,-60.00,-1012.00,9.66,10,0
12646.924061,"pitch:5;roll:-2;yaw:14;vgx:1;vgy:0;vgz:-1;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.69;time:0;agx:140.00;agy:133.00;agz:-1332.00;
z",35,5,-2,14,1,0,-1,140.00,133.00,-1332.00,9.69,10,0
12647.027479,"pitch:10;roll:-4;yaw:13;vgx:1;vgy:0;vgz:-2;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.69;time:0;agx:218.00;agy:56.00;agz:-1078.00;
z",35,10,-4,13,1,0,-2,218.00,56.00,-1078.00,9.69,10,0
12647.129081,"pitch:16;roll:-9;yaw:21;vgx:1;vgy:0;vgz:-2;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.74;time:0;agx:160.00;agy:127.00;agz:-875.00;
z",35,16,-9,21,1,0,-2,160.00,127.00,-875.00,9.74,10,0
12647.230557,"pitch:16;roll:-8;yaw:23;vgx:0;vgy:0;vgz:-1;templ:55;temph:56;tof:10;h:0;bat:35;baro:9.74;time:0;agx:85.00;agy:258.00;agz:-882.00;

z",35,16,-8,23,0,0,-1,85.00,258.00,-882.00,9.74,10,0
