t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
7187.138709,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.17;time:0;agx:14.00;agy:2.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,14.00,2.00,-1000.00,17.17,10,0
7187.241103,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.19;time:0;agx:13.00;agy:1.00;agz:-1002.00;
 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-1002.00,17.19,10,0
7187.344098,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.20;time:0;agx:14.00;agy:2.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,14.00,2.00,-1000.00,17.20,10,0
7187.446298,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.25;time:0;agx:14.00;agy:2.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,14.00,2.00,-999.00,17.25,10,0
7187.547471,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.17;time:0;agx:12.00;agy:0.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-1000.00,17.17,10,0
7187.648950,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.23;time:0;agx:14.00;agy:1.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,14.00,1.00,-1001.00,17.23,10,0
7187.750942,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.26;time:0;agx:12.00;agy:0.00;agz:-998.00;

 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-998.00,17.26,10,0
7187.852643,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.20;time:0;agx:14.00;agy:2.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,14.00,2.00,-1000.00,17.20,10,0
7187.954611,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.18;time:0;agx:13.00;agy:1.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-1000.00,17.18,10,0
7188.057045,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:14.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,14.00,0.00,-1001.00,17.21,10,0
7188.158973,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.22;time:0;agx:14.00;agy:0.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,14.00,0.00,-999.00,17.22,10,0
7188.260942,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.24;time:0;agx:11.00;agy:0.00;agz:-995.00;

 OA¼~",81,0,0,0,0,0,0,11.00,0.00,-995.00,17.24,10,0
7188.362968,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:12.00;agy:2.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,12.00,2.00,-1000.00,17.21,10,0
7188.413943,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.24;time:0;agx:13.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-999.00,17.24,10,0
7188.515948,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.24;time:0;agx:13.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-999.00,17.24,10,0
7188.617712,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.23;time:0;agx:13.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1001.00,17.23,10,0
7188.719686,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.24;time:0;agx:12.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-999.00,17.24,10,0
7188.821906,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:13.00;agy:0.00;agz:-1002.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1002.00,17.21,10,0
7188.923962,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.22;time:0;agx:13.00;agy:2.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,13.00,2.00,-999.00,17.22,10,0
7189.025939,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.19;time:0;agx:13.00;agy:0.00;agz:-998.00;

 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-998.00,17.19,10,0
7189.127707,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:77;temph:80;tof:10;h:0;bat:81;baro:17.25;time:0;agx:14.00;agy:0.00;agz:-998.00;

 OA¼~",81,0,0,0,0,0,0,14.00,0.00,-998.00,17.25,10,0
7189.229274,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.18;time:0;agx:13.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-999.00,17.18,10,0
7189.331763,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.22;time:0;agx:14.00;agy:2.00;agz:-1002.00;
 OA¼~",81,0,0,0,0,0,0,14.00,2.00,-1002.00,17.22,10,0
7189.433945,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:11.00;agy:1.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,11.00,1.00,-1000.00,17.21,10,0
7189.535940,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.19;time:0;agx:12.00;agy:0.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-999.00,17.19,10,0
7189.637465,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.22;time:0;agx:12.00;agy:2.00;agz:-997.00;

 OA¼~",81,0,0,0,0,0,0,12.00,2.00,-997.00,17.22,10,0
7189.739658,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.17;time:0;agx:11.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,11.00,0.00,-1001.00,17.17,10,0
7189.843947,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:12.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-1001.00,17.21,10,0
7189.946271,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:13.00;agy:0.00;agz:-997.00;

 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-997.00,17.21,10,0
7190.047035,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.25;time:0;agx:11.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,11.00,0.00,-1001.00,17.25,10,0
7190.147877,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:78;temph:80;tof:10;h:0;bat:81;baro:17.21;time:0;agx:11.00;agy:0.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,11.00,0.00,-1000.00,17.21,10,0
7190.249420,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.26;time:0;agx:13.00;agy:2.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,13.00,2.00,-999.00,17.26,10,0
7190.351519,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.26;time:0;agx:14.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,14.00,1.00,-999.00,17.26,10,0
7190.453494,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.20;time:0;agx:13.00;agy:1.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-1001.00,17.20,10,0
7190.555582,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.20;time:0;agx:13.00;agy:2.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,13.00,2.00,-1001.00,17.20,10,0
7190.657700,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.15;time:0;agx:12.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-999.00,17.15,10,0
7190.759558,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.18;time:0;agx:13.00;agy:0.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1000.00,17.18,10,0
7190.861295,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.25;time:0;agx:11.00;agy:0.00;agz:-997.00;

 OA¼~",81,0,0,0,0,0,0,11.00,0.00,-997.00,17.25,10,0
7190.912347,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.19;time:0;agx:13.00;agy:2.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,13.00,2.00,-1000.00,17.19,10,0
7191.014807,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.23;time:0;agx:13.00;agy:2.00;agz:-998.00;

 OA¼~",81,0,0,0,0,0,0,13.00,2.00,-998.00,17.23,10,0
7191.116498,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.16;time:0;agx:12.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-1001.00,17.16,10,0
7191.218546,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.21;time:0;agx:12.00;agy:2.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,12.00,2.00,-1001.00,17.21,10,0
7191.320569,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.19;time:0;agx:12.00;agy:0.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-999.00,17.19,10,0
7191.422274,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.23;time:0;agx:12.00;agy:1.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-1000.00,17.23,10,0
7191.524276,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.20;time:0;agx:12.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-999.00,17.20,10,0
7191.626837,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.18;time:0;agx:14.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,14.00,0.00,-1001.00,17.18,10,0
7191.728488,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.26;time:0;agx:12.00;agy:1.00;agz:-998.00;

 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-998.00,17.26,10,0
7191.831662,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.22;time:0;agx:13.00;agy:0.00;agz:-1002.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1002.00,17.22,10,0
7191.933487,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.14;time:0;agx:12.00;agy:0.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-1000.00,17.14,10,0
7192.035287,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.18;time:0;agx:12.00;agy:0.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-1000.00,17.18,10,0
7192.137499,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.23;time:0;agx:14.00;agy:1.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,14.00,1.00,-1000.00,17.23,10,0
7192.239480,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.18;time:0;agx:12.00;agy:1.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-999.00,17.18,10,0
7192.343990,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.18;time:0;agx:12.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-1001.00,17.18,10,0
7192.446127,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.12;time:0;agx:13.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1001.00,17.12,10,0
7192.546353,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.18;time:0;agx:14.00;agy:0.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,14.00,0.00,-999.00,17.18,10,0
7192.648445,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.11;time:0;agx:12.00;agy:1.00;agz:-1002.00;
 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-1002.00,17.11,10,0
7192.750618,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.15;time:0;agx:12.00;agy:0.00;agz:-999.00;

 OA¼~",81,0,0,0,0,0,0,12.00,0.00,-999.00,17.15,10,0
7192.852441,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.17;time:0;agx:13.00;agy:1.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,13.00,1.00,-1000.00,17.17,10,0
7192.954398,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.17;time:0;agx:12.00;agy:1.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,12.00,1.00,-1000.00,17.17,10,0
7193.056409,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.16;time:0;agx:13.00;agy:0.00;agz:-1001.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1001.00,17.16,10,0
7193.158353,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:79;temph:81;tof:10;h:0;bat:81;baro:17.19;time:0;agx:13.00;agy:0.00;agz:-1000.00;
 OA¼~",81,0,0,0,0,0,0,13.00,0.00,-1000.00,17.19,10,0
