t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
12930.559195,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.20;time:0;agx:11.00;agy:10.00;agz:-1001.00;
",31,0,0,0,0,0,0,11.00,10.00,-1001.00,9.20,10,0
12930.661190,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.17;time:0;agx:14.00;agy:8.00;agz:-998.00;

",31,0,0,0,0,0,0,14.00,8.00,-998.00,9.17,10,0
12930.763384,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.16;time:0;agx:12.00;agy:13.00;agz:-999.00;

",31,0,0,0,0,0,0,12.00,13.00,-999.00,9.16,10,0
12930.865382,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:10.00;agy:12.00;agz:-1000.00;
",31,0,0,0,0,0,0,10.00,12.00,-1000.00,9.18,10,0
12930.967158,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:10.00;agy:9.00;agz:-999.00;

",31,0,0,0,0,0,0,10.00,9.00,-999.00,9.18,10,0
12931.069184,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:9.00;agy:10.00;agz:-1002.00;

",31,0,0,0,0,0,0,9.00,10.00,-1002.00,9.18,10,0
12931.171040,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:11.00;agy:13.00;agz:-999.00;

",31,0,0,0,0,0,0,11.00,13.00,-999.00,9.18,10,0
12931.273180,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.21;time:0;agx:12.00;agy:14.00;agz:-998.00;

",31,0,0,0,0,0,0,12.00,14.00,-998.00,9.21,10,0
12931.375067,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.20;time:0;agx:11.00;agy:8.00;agz:-1001.00;

",31,0,0,0,0,0,0,11.00,8.00,-1001.00,9.20,10,0
12931.478310,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:12.00;agy:10.00;agz:-998.00;

",31,0,0,0,0,0,0,12.00,10.00,-998.00,9.19,10,0
12931.579187,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.16;time:0;agx:13.00;agy:13.00;agz:-1001.00;
",31,0,0,0,0,0,0,13.00,13.00,-1001.00,9.16,10,0
12931.681253,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.14;time:0;agx:12.00;agy:12.00;agz:-1000.00;
",31,0,0,0,0,0,0,12.00,12.00,-1000.00,9.14,10,0
12931.783261,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.13;time:0;agx:12.00;agy:9.00;agz:-1002.00;

",31,0,0,0,0,0,0,12.00,9.00,-1002.00,9.13,10,0
12931.885056,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.22;time:0;agx:10.00;agy:12.00;agz:-1003.00;
",31,0,0,0,0,0,0,10.00,12.00,-1003.00,9.22,10,0
12931.986976,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.23;time:0;agx:11.00;agy:12.00;agz:-997.00;

",31,0,0,0,0,0,0,11.00,12.00,-997.00,9.23,10,0
12932.088988,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.21;time:0;agx:12.00;agy:11.00;agz:-997.00;

",31,0,0,0,0,0,0,12.00,11.00,-997.00,9.21,10,0
12932.191198,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:12.00;agy:9.00;agz:-1002.00;

",31,0,0,0,0,0,0,12.00,9.00,-1002.00,9.19,10,0
12932.294085,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.22;time:0;agx:11.00;agy:12.00;agz:-999.00;

",31,0,0,0,0,0,0,11.00,12.00,-999.00,9.22,10,0
12932.395991,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.17;time:0;agx:10.00;agy:12.00;agz:-1000.00;
",31,0,0,0,0,0,0,10.00,12.00,-1000.00,9.17,10,0
12932.498036,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.20;time:0;agx:7.00;agy:12.00;agz:-999.00;

",31,0,0,0,0,0,0,7.00,12.00,-999.00,9.20,10,0
12932.600118,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:11.00;agy:11.00;agz:-998.00;

",31,0,0,0,0,0,0,11.00,11.00,-998.00,9.19,10,0
12932.701984,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:12.00;agy:10.00;agz:-995.00;

",31,0,0,0,0,0,0,12.00,10.00,-995.00,9.19,10,0
12932.804188,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.16;time:0;agx:12.00;agy:12.00;agz:-996.00;

",31,0,0,0,0,0,0,12.00,12.00,-996.00,9.16,10,0
12932.906054,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.22;time:0;agx:11.00;agy:12.00;agz:-999.00;

",31,0,0,0,0,0,0,11.00,12.00,-999.00,9.22,10,0
12933.008068,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.17;time:0;agx:12.00;agy:8.00;agz:-999.00;


",31,0,0,0,0,0,0,12.00,8.00,-999.00,9.17,10,0
12933.110549,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.18;time:0;agx:11.00;agy:10.00;agz:-999.00;

",31,0,0,0,0,0,0,11.00,10.00,-999.00,9.18,10,0
12933.212984,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.15;time:0;agx:9.00;agy:13.00;agz:-998.00;


",31,0,0,0,0,0,0,9.00,13.00,-998.00,9.15,10,0
12933.314061,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.16;time:0;agx:12.00;agy:13.00;agz:-998.00;

",31,0,0,0,0,0,0,12.00,13.00,-998.00,9.16,10,0
12933.416101,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.18;time:0;agx:12.00;agy:10.00;agz:-997.00;

",31,0,0,0,0,0,0,12.00,10.00,-997.00,9.18,10,0
12933.467028,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.18;time:0;agx:9.00;agy:10.00;agz:-1000.00;

",31,0,0,0,0,0,0,9.00,10.00,-1000.00,9.18,10,0
12933.569025,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.16;time:0;agx:11.00;agy:14.00;agz:-1000.00;
",31,0,0,0,0,0,0,11.00,14.00,-1000.00,9.16,10,0
12933.671069,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.14;time:0;agx:12.00;agy:12.00;agz:-999.00;

",31,0,0,0,0,0,0,12.00,12.00,-999.00,9.14,10,0
12933.772801,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.17;time:0;agx:9.00;agy:9.00;agz:-1000.00;


",31,0,0,0,0,0,0,9.00,9.00,-1000.00,9.17,10,0
12933.877094,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.18;time:0;agx:11.00;agy:11.00;agz:-998.00;

",31,0,0,0,0,0,0,11.00,11.00,-998.00,9.18,10,0
12933.978897,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:10.00;agy:13.00;agz:-996.00;

",31,0,0,0,0,0,0,10.00,13.00,-996.00,9.19,10,0
12934.079266,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.14;time:0;agx:11.00;agy:11.00;agz:-999.00;

",31,0,0,0,0,0,0,11.00,11.00,-999.00,9.14,10,0
12934.181982,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.15;time:0;agx:13.00;agy:9.00;agz:-999.00;


",31,0,0,0,0,0,0,13.00,9.00,-999.00,9.15,10,0
12934.283966,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.15;time:0;agx:11.00;agy:10.00;agz:-1001.00;
",31,0,0,0,0,0,0,11.00,10.00,-1001.00,9.15,10,0
12934.385938,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.14;time:0;agx:9.00;agy:9.00;agz:-1001.00;

",31,0,0,0,0,0,0,9.00,9.00,-1001.00,9.14,10,0
12934.487941,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:11.00;agy:12.00;agz:-997.00;

",31,0,0,0,0,0,0,11.00,12.00,-997.00,9.18,10,0
12934.589976,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:12.00;agy:11.00;agz:-999.00;

",31,0,0,0,0,0,0,12.00,11.00,-999.00,9.18,10,0
12934.691889,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.19;time:0;agx:11.00;agy:11.00;agz:-1001.00;
",31,0,0,0,0,0,0,11.00,11.00,-1001.00,9.19,10,0
12934.793959,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.16;time:0;agx:9.00;agy:11.00;agz:-998.00;

",31,0,0,0,0,0,0,9.00,11.00,-998.00,9.16,10,0
12934.895821,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:10.00;agy:11.00;agz:-1000.00;
",31,0,0,0,0,0,0,10.00,11.00,-1000.00,9.18,10,0
12934.998025,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.17;time:0;agx:10.00;agy:13.00;agz:-998.00;

",31,0,0,0,0,0,0,10.00,13.00,-998.00,9.17,10,0
12935.099915,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.20;time:0;agx:11.00;agy:12.00;agz:-998.00;

",31,0,0,0,0,0,0,11.00,12.00,-998.00,9.20,10,0
12935.202057,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.21;time:0;agx:11.00;agy:8.00;agz:-1000.00;

",31,0,0,0,0,0,0,11.00,8.00,-1000.00,9.21,10,0
12935.306543,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.18;time:0;agx:12.00;agy:10.00;agz:-999.00;

",31,0,0,0,0,0,0,12.00,10.00,-999.00,9.18,10,0
12935.405970,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:11.00;agy:19.00;agz:-996.00;

",31,0,0,0,0,0,0,11.00,19.00,-996.00,9.19,10,0
12935.507915,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.20;time:0;agx:6.00;agy:9.00;agz:-1001.00;


",31,0,0,0,0,0,0,6.00,9.00,-1001.00,9.20,10,0
12935.609989,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.20;time:0;agx:4.00;agy:6.00;agz:-1001.00;


",31,0,0,0,0,0,0,4.00,6.00,-1001.00,9.20,10,0
12935.711920,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.16;time:0;agx:8.00;agy:14.00;agz:-1000.00;

",31,0,0,0,0,0,0,8.00,14.00,-1000.00,9.16,10,0
12935.814746,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:13.00;agy:14.00;agz:-999.00;

",31,0,0,0,0,0,0,13.00,14.00,-999.00,9.19,10,0
12935.915781,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.19;time:0;agx:39.00;agy:-17.00;agz:-1026.00;
",31,0,0,0,0,0,0,39.00,-17.00,-1026.00,9.19,10,0
12936.017807,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.17;time:0;agx:21.00;agy:0.00;agz:-998.00;
;
",31,0,0,0,0,0,0,21.00,0.00,-998.00,9.17,10,0
12936.119884,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.17;time:0;agx:6.00;agy:17.00;agz:-997.00;
;
",31,0,0,0,0,0,0,6.00,17.00,-997.00,9.17,10,0
12936.221897,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:86;temph:88;tof:10;h:0;bat:31;baro:9.15;time:0;agx:27.00;agy:2.00;agz:-1012.00;

",31,0,0,0,0,0,0,27.00,2.00,-1012.00,9.15,10,0
12936.323842,"pitch:4;roll:-4;yaw:15;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.22;time:0;agx:23.00;agy:66.00;agz:-1039.00;
",31,4,-4,15,0,0,0,23.00,66.00,-1039.00,9.22,10,0
12936.425789,"pitch:5;roll:-6;yaw:28;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:26.00;agy:87.00;agz:-1021.00;
",31,5,-6,28,0,0,0,26.00,87.00,-1021.00,9.18,10,0
12936.527818,"pitch:7;roll:-7;yaw:42;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.25;time:0;agx:159.00;agy:80.00;agz:-937.00;
",31,7,-7,42,0,0,0,159.00,80.00,-937.00,9.25,10,0
12936.629952,"pitch:6;roll:-8;yaw:45;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.17;time:0;agx:117.00;agy:58.00;agz:-943.00;
",31,6,-8,45,0,0,0,117.00,58.00,-943.00,9.17,10,0
12936.731808,"pitch:3;roll:-9;yaw:32;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.17;time:0;agx:6.00;agy:195.00;agz:-956.00;

",31,3,-9,32,0,0,0,6.00,195.00,-956.00,9.17,10,0
12936.782984,"pitch:1;roll:-7;yaw:14;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.21;time:0;agx:124.00;agy:203.00;agz:-980.00;
",31,1,-7,14,0,0,0,124.00,203.00,-980.00,9.21,10,0
12936.935836,"pitch:2;roll:-5;yaw:5;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.23;time:0;agx:15.00;agy:145.00;agz:-1013.00;

",31,2,-5,5,0,0,0,15.00,145.00,-1013.00,9.23,10,0
12936.988392,"pitch:4;roll:-5;yaw:-3;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.20;time:0;agx:128.00;agy:108.00;agz:-959.00;
",31,4,-5,-3,0,0,0,128.00,108.00,-959.00,9.20,10,0
12937.089035,"pitch:5;roll:-4;yaw:-11;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.24;time:0;agx:100.00;agy:37.00;agz:-989.00;
",31,5,-4,-11,0,0,0,100.00,37.00,-989.00,9.24,10,0
12937.190925,"pitch:10;roll:-3;yaw:-19;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:31;baro:9.24;time:0;agx:117.00;agy:87.00;agz:-1006.00;
",31,10,-3,-19,0,0,0,117.00,87.00,-1006.00,9.24,10,0
12937.292899,"pitch:20;roll:-3;yaw:-29;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.27;time:0;agx:287.00;agy:72.00;agz:-965.00;

",31,20,-3,-29,0,0,0,287.00,72.00,-965.00,9.27,10,0
12937.394764,"pitch:21;roll:-4;yaw:-35;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.22;time:0;agx:333.00;agy:99.00;agz:-908.00;

",31,21,-4,-35,0,0,0,333.00,99.00,-908.00,9.22,10,0
12937.496859,"pitch:17;roll:-5;yaw:-40;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.21;time:0;agx:273.00;agy:123.00;agz:-897.00;
",31,17,-5,-40,0,0,0,273.00,123.00,-897.00,9.21,10,0
12937.600717,"pitch:17;roll:-8;yaw:-45;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.22;time:0;agx:364.00;agy:92.00;agz:-920.00;

",31,17,-8,-45,0,0,0,364.00,92.00,-920.00,9.22,10,0
12937.702047,"pitch:18;roll:-8;yaw:-47;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.18;time:0;agx:302.00;agy:119.00;agz:-854.00;
",31,18,-8,-47,0,0,0,302.00,119.00,-854.00,9.18,10,0
12937.803859,"pitch:19;roll:-8;yaw:-47;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.25;time:0;agx:323.00;agy:123.00;agz:-936.00;
",31,19,-8,-47,0,0,0,323.00,123.00,-936.00,9.25,10,0
12937.906053,"pitch:21;roll:-8;yaw:-48;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.19;time:0;agx:338.00;agy:184.00;agz:-967.00;
",31,21,-8,-48,0,0,0,338.00,184.00,-967.00,9.19,10,0
12938.007828,"pitch:21;roll:-8;yaw:-49;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.23;time:0;agx:391.00;agy:199.00;agz:-894.00;
",31,21,-8,-49,0,0,0,391.00,199.00,-894.00,9.23,10,0
12938.109914,"pitch:22;roll:-8;yaw:-50;vgx:0;vgy:0;vgz:0;templ:86;temph:89;tof:10;h:0;bat:31;baro:9.22;time:0;agx:366.00;agy:160.00;agz:-915.00;
",31,22,-8,-50,0,0,0,366.00,160.00,-915.00,9.22,10,0
