t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
8923.681787,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.77;time:0;agx:2.00;agy:18.00;agz:-998.00;

c",55,0,0,0,0,0,0,2.00,18.00,-998.00,14.77,10,0
8923.783842,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.78;time:0;agx:3.00;agy:17.00;agz:-999.00;

c",55,0,0,0,0,0,0,3.00,17.00,-999.00,14.78,10,0
8923.835162,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.70;time:0;agx:1.00;agy:16.00;agz:-997.00;

c",55,0,0,0,0,0,0,1.00,16.00,-997.00,14.70,10,0
8923.936858,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.78;time:0;agx:1.00;agy:18.00;agz:-1001.00;
c",55,0,0,0,0,0,0,1.00,18.00,-1001.00,14.78,10,0
8924.038797,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.76;time:0;agx:1.00;agy:17.00;agz:-998.00;

c",55,0,0,0,0,0,0,1.00,17.00,-998.00,14.76,10,0
8924.140600,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.69;time:0;agx:2.00;agy:19.00;agz:-999.00;

c",55,0,0,0,0,0,0,2.00,19.00,-999.00,14.69,10,0
8924.242589,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:1.00;agy:18.00;agz:-998.00;

c",55,0,0,0,0,0,0,1.00,18.00,-998.00,14.72,10,0
8924.344708,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.73;time:0;agx:2.00;agy:18.00;agz:-999.00;

c",55,0,0,0,0,0,0,2.00,18.00,-999.00,14.73,10,0
8924.446670,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.79;time:0;agx:1.00;agy:18.00;agz:-1000.00;
c",55,0,0,0,0,0,0,1.00,18.00,-1000.00,14.79,10,0
8924.548940,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.69;time:0;agx:1.00;agy:18.00;agz:-999.00;

c",55,0,0,0,0,0,0,1.00,18.00,-999.00,14.69,10,0
8924.650726,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.70;time:0;agx:3.00;agy:18.00;agz:-1000.00;
c",55,0,0,0,0,0,0,3.00,18.00,-1000.00,14.70,10,0
8924.752746,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.70;time:0;agx:1.00;agy:18.00;agz:-1002.00;
c",55,0,0,0,0,0,0,1.00,18.00,-1002.00,14.70,10,0
8924.855736,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.71;time:0;agx:2.00;agy:17.00;agz:-1002.00;
c",55,0,0,0,0,0,0,2.00,17.00,-1002.00,14.71,10,0
8924.959863,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.68;time:0;agx:2.00;agy:15.00;agz:-1000.00;
c",55,0,0,0,0,0,0,2.00,15.00,-1000.00,14.68,10,0
8925.059787,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.71;time:0;agx:0.00;agy:17.00;agz:-1001.00;
c",55,0,0,0,0,0,0,0.00,17.00,-1001.00,14.71,10,0
8925.163408,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.75;time:0;agx:1.00;agy:17.00;agz:-997.00;

c",55,0,0,0,0,0,0,1.00,17.00,-997.00,14.75,10,0
8925.263616,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.71;time:0;agx:3.00;agy:19.00;agz:-998.00;

c",55,0,0,0,0,0,0,3.00,19.00,-998.00,14.71,10,0
8925.365775,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:4.00;agy:20.00;agz:-997.00;

c",55,0,0,0,0,0,0,4.00,20.00,-997.00,14.72,10,0
8925.467627,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.75;time:0;agx:-2.00;agy:13.00;agz:-994.00;
c",55,0,0,0,0,0,0,-2.00,13.00,-994.00,14.75,10,0
8925.569664,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.77;time:0;agx:-7.00;agy:16.00;agz:-996.00;
c",55,0,0,0,0,0,0,-7.00,16.00,-996.00,14.77,10,0
8925.671733,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:-5.00;agy:18.00;agz:-999.00;
c",55,0,0,0,0,0,0,-5.00,18.00,-999.00,14.72,10,0
8925.773699,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:-2.00;agy:20.00;agz:-998.00;
c",55,0,0,0,0,0,0,-2.00,20.00,-998.00,14.72,10,0
8925.875738,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:0.00;agy:18.00;agz:-998.00;

c",55,0,0,0,0,0,0,0.00,18.00,-998.00,14.72,10,0
8925.977660,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:5.00;agy:15.00;agz:-997.00;

c",55,0,0,0,0,0,0,5.00,15.00,-997.00,14.72,10,0
8926.079639,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.75;time:0;agx:77.00;agy:-3.00;agz:-1100.00;
",55,0,0,0,0,0,0,77.00,-3.00,-1100.00,14.75,10,0
8926.181773,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.70;time:0;agx:54.00;agy:65.00;agz:-1014.00;
",55,0,-1,0,0,0,0,54.00,65.00,-1014.00,14.70,10,0
8926.283721,"pitch:0;roll:0;yaw:0;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.74;time:0;agx:28.00;agy:5.00;agz:-994.00;
;
",55,0,0,0,0,0,0,28.00,5.00,-994.00,14.74,10,0
8926.385848,"pitch:7;roll:-7;yaw:6;vgx:1;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.76;time:0;agx:-26.00;agy:211.00;agz:-1198.00;
",55,7,-7,6,1,0,0,-26.00,211.00,-1198.00,14.76,10,0
8926.437910,"pitch:13;roll:-5;yaw:13;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.79;time:0;agx:240.00;agy:98.00;agz:-976.00;
",55,13,-5,13,0,0,0,240.00,98.00,-976.00,14.79,10,0
8926.538582,"pitch:15;roll:-4;yaw:22;vgx:0;vgy:0;vgz:0;templ:75;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:262.00;agy:86.00;agz:-913.00;
",55,15,-4,22,0,0,0,262.00,86.00,-913.00,14.72,10,0
8926.640652,"pitch:19;roll:-2;yaw:33;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:55;baro:14.72;time:0;agx:292.00;agy:59.00;agz:-896.00;
",55,19,-2,33,0,0,0,292.00,59.00,-896.00,14.72,10,0
8926.742504,"pitch:19;roll:-1;yaw:37;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.76;time:0;agx:281.00;agy:40.00;agz:-936.00;
",54,19,-1,37,0,0,0,281.00,40.00,-936.00,14.76,10,0
8926.845701,"pitch:16;roll:0;yaw:38;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.78;time:0;agx:236.00;agy:9.00;agz:-940.00;

",54,16,0,38,0,0,0,236.00,9.00,-940.00,14.78,10,0
8926.947825,"pitch:11;roll:0;yaw:37;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.72;time:0;agx:320.00;agy:-39.00;agz:-861.00;
",54,11,0,37,0,0,0,320.00,-39.00,-861.00,14.72,10,0
8927.049768,"pitch:6;roll:1;yaw:38;vgx:0;vgy:0;vgz:1;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.74;time:0;agx:200.00;agy:64.00;agz:-998.00;

",54,6,1,38,0,0,1,200.00,64.00,-998.00,14.74,10,0
8927.151634,"pitch:4;roll:0;yaw:41;vgx:0;vgy:1;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.75;time:0;agx:-2.00;agy:-38.00;agz:-1033.00;

",54,4,0,41,0,1,0,-2.00,-38.00,-1033.00,14.75,10,0
8927.253937,"pitch:2;roll:0;yaw:42;vgx:0;vgy:1;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.69;time:0;agx:3.00;agy:-87.00;agz:-970.00;


",54,2,0,42,0,1,0,3.00,-87.00,-970.00,14.69,10,0
8927.355778,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.75;time:0;agx:2.00;agy:2.00;agz:-1012.00;



",54,0,0,43,0,0,0,2.00,2.00,-1012.00,14.75,10,0
8927.457594,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.74;time:0;agx:46.00;agy:-32.00;agz:-959.00;


",54,0,0,43,0,0,0,46.00,-32.00,-959.00,14.74,10,0
8927.559682,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:78;tof:10;h:0;bat:54;baro:14.68;time:0;agx:-15.00;agy:-15.00;agz:-1000.00;
",54,0,0,43,0,0,0,-15.00,-15.00,-1000.00,14.68,10,0
8927.663684,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-9.00;agy:0.00;agz:-998.00;
0;
",54,0,0,43,0,0,0,-9.00,0.00,-998.00,14.72,10,0
8927.765576,"pitch:0;roll:0;yaw:43;vgx:0;vgy:1;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:7.00;agy:7.00;agz:-1009.00;
0;
",54,0,0,43,0,1,0,7.00,7.00,-1009.00,14.73,10,0
8927.865992,"pitch:0;roll:0;yaw:43;vgx:0;vgy:1;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.69;time:0;agx:-4.00;agy:-7.00;agz:-992.00;
;
",54,0,0,43,0,1,0,-4.00,-7.00,-992.00,14.69,10,0
8927.969572,"pitch:0;roll:0;yaw:43;vgx:0;vgy:1;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.74;time:0;agx:0.00;agy:-5.00;agz:-1000.00;
;
",54,0,0,43,0,1,0,0.00,-5.00,-1000.00,14.74,10,0
8928.069806,"pitch:0;roll:0;yaw:43;vgx:0;vgy:1;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:5.00;agy:0.00;agz:-1007.00;

;
",54,0,0,43,0,1,0,5.00,0.00,-1007.00,14.72,10,0
8928.171405,"pitch:0;roll:0;yaw:43;vgx:0;vgy:1;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.76;time:0;agx:0.00;agy:-2.00;agz:-995.00;

;
",54,0,0,43,0,1,0,0.00,-2.00,-995.00,14.76,10,0
8928.273622,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.71;time:0;agx:-3.00;agy:0.00;agz:-997.00;

;
",54,0,0,43,0,0,0,-3.00,0.00,-997.00,14.71,10,0
8928.375657,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.74;time:0;agx:-2.00;agy:0.00;agz:-1002.00;
;
",54,0,0,43,0,0,0,-2.00,0.00,-1002.00,14.74,10,0
8928.477692,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.69;time:0;agx:-3.00;agy:3.00;agz:-1001.00;
;
",54,0,0,43,0,0,0,-3.00,3.00,-1001.00,14.69,10,0
8928.579665,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:0.00;agy:1.00;agz:-1000.00;

;
",54,0,0,43,0,0,0,0.00,1.00,-1000.00,14.73,10,0
8928.681762,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.74;time:0;agx:-3.00;agy:-5.00;agz:-993.00;
;
",54,0,0,43,0,0,0,-3.00,-5.00,-993.00,14.74,10,0
8928.783566,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.69;time:0;agx:0.00;agy:-1.00;agz:-1001.00;
;
",54,0,0,43,0,0,0,0.00,-1.00,-1001.00,14.69,10,0
8928.834564,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.70;time:0;agx:1.00;agy:0.00;agz:-1002.00;

;
",54,0,0,43,0,0,0,1.00,0.00,-1002.00,14.70,10,0
8928.939030,"pitch:0;roll:0;yaw:43;vgx:0;vgy:2;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.73;time:0;agx:-3.00;agy:-5.00;agz:-994.00;
;
",54,0,0,43,0,2,0,-3.00,-5.00,-994.00,14.73,10,0
8929.038472,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.76;time:0;agx:0.00;agy:-4.00;agz:-997.00;

;
",54,0,0,43,0,0,0,0.00,-4.00,-997.00,14.76,10,0
8929.140514,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.72;time:0;agx:0.00;agy:-1.00;agz:-1004.00;
;
",54,0,0,43,0,0,0,0.00,-1.00,-1004.00,14.72,10,0
8929.242330,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.74;time:0;agx:-1.00;agy:0.00;agz:-999.00;

;
",54,0,0,43,0,0,0,-1.00,0.00,-999.00,14.74,10,0
8929.345867,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.74;time:0;agx:-3.00;agy:0.00;agz:-996.00;

;
",54,0,0,43,0,0,0,-3.00,0.00,-996.00,14.74,10,0
8929.446185,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.76;time:0;agx:-2.00;agy:-1.00;agz:-997.00;
;
",54,0,0,43,0,0,0,-2.00,-1.00,-997.00,14.76,10,0
8929.549856,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:78;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-3.00;agy:-3.00;agz:-997.00;
;
",54,0,0,43,0,0,0,-3.00,-3.00,-997.00,14.72,10,0
8929.650801,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.69;time:0;agx:-1.00;agy:-3.00;agz:-1001.00;

",54,0,0,43,0,0,0,-1.00,-3.00,-1001.00,14.69,10,0
8929.752722,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:1.00;agy:-1.00;agz:-996.00;


",54,0,0,43,0,0,0,1.00,-1.00,-996.00,14.72,10,0
8929.854330,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.71;time:0;agx:-2.00;agy:-1.00;agz:-997.00;


",54,0,0,43,0,0,0,-2.00,-1.00,-997.00,14.71,10,0
8929.956558,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.71;time:0;agx:-2.00;agy:-1.00;agz:-999.00;


",54,0,0,43,0,0,0,-2.00,-1.00,-999.00,14.71,10,0
8930.060846,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-1.00;agy:-3.00;agz:-1001.00;

",54,0,0,43,0,0,0,-1.00,-3.00,-1001.00,14.72,10,0
8930.162696,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.76;time:0;agx:-1.00;agy:0.00;agz:-1000.00;


",54,0,0,43,0,0,0,-1.00,0.00,-1000.00,14.76,10,0
8930.266393,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.68;time:0;agx:0.00;agy:0.00;agz:-999.00;



",54,0,0,43,0,0,0,0.00,0.00,-999.00,14.68,10,0
8930.365904,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.74;time:0;agx:-3.00;agy:-4.00;agz:-999.00;


",54,0,0,43,0,0,0,-3.00,-4.00,-999.00,14.74,10,0
8930.467457,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.70;time:0;agx:-2.00;agy:-1.00;agz:-1002.00;

",54,0,0,43,0,0,0,-2.00,-1.00,-1002.00,14.70,10,0
8930.569423,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:0.00;agy:-3.00;agz:-998.00;


",54,0,0,43,0,0,0,0.00,-3.00,-998.00,14.73,10,0
8930.671387,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.70;time:0;agx:0.00;agy:-1.00;agz:-995.00;


",54,0,0,43,0,0,0,0.00,-1.00,-995.00,14.70,10,0
8930.773448,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:-2.00;agy:0.00;agz:-997.00;


",54,0,0,43,0,0,0,-2.00,0.00,-997.00,14.73,10,0
8930.875949,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:-2.00;agy:0.00;agz:-998.00;


",54,0,0,43,0,0,0,-2.00,0.00,-998.00,14.73,10,0
8930.977709,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.78;time:0;agx:0.00;agy:-1.00;agz:-1002.00;


",54,0,0,43,0,0,0,0.00,-1.00,-1002.00,14.78,10,0
8931.079312,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.71;time:0;agx:0.00;agy:-2.00;agz:-1002.00;


",54,0,0,43,0,0,0,0.00,-2.00,-1002.00,14.71,10,0
8931.183907,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:0.00;agy:0.00;agz:-996.00;



",54,0,0,43,0,0,0,0.00,0.00,-996.00,14.73,10,0
8931.284681,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.74;time:0;agx:-2.00;agy:-4.00;agz:-999.00;


",54,0,0,43,0,0,0,-2.00,-4.00,-999.00,14.74,10,0
8931.387424,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-3.00;agy:-1.00;agz:-999.00;


",54,0,0,43,0,0,0,-3.00,-1.00,-999.00,14.72,10,0
8931.487595,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.74;time:0;agx:0.00;agy:2.00;agz:-1004.00;



",54,0,0,43,0,0,0,0.00,2.00,-1004.00,14.74,10,0
8931.589377,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:76;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-1.00;agy:-1.00;agz:-997.00;


",54,0,0,43,0,0,0,-1.00,-1.00,-997.00,14.72,10,0
8931.640348,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-1.00;agy:-2.00;agz:-995.00;


",54,0,0,43,0,0,0,-1.00,-2.00,-995.00,14.72,10,0
8931.742324,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:0.00;agy:-1.00;agz:-1000.00;


",54,0,0,43,0,0,0,0.00,-1.00,-1000.00,14.73,10,0
8931.844210,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.76;time:0;agx:1.00;agy:0.00;agz:-1003.00;



",54,0,0,43,0,0,0,1.00,0.00,-1003.00,14.76,10,0
8931.946356,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.70;time:0;agx:-1.00;agy:0.00;agz:-998.00;



",54,0,0,43,0,0,0,-1.00,0.00,-998.00,14.70,10,0
8932.048528,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.72;time:0;agx:-1.00;agy:-2.00;agz:-997.00;


",54,0,0,43,0,0,0,-1.00,-2.00,-997.00,14.72,10,0
8932.150318,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.71;time:0;agx:0.00;agy:0.00;agz:-1001.00;



",54,0,0,43,0,0,0,0.00,0.00,-1001.00,14.71,10,0
8932.252598,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.73;time:0;agx:0.00;agy:0.00;agz:-1001.00;



",54,0,0,43,0,0,0,0.00,0.00,-1001.00,14.73,10,0
8932.354226,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.69;time:0;agx:-1.00;agy:-3.00;agz:-999.00;


",54,0,0,43,0,0,0,-1.00,-3.00,-999.00,14.69,10,0
8932.456385,"pitch:0;roll:0;yaw:43;vgx:0;vgy:0;vgz:0;templ:77;temph:79;tof:10;h:0;bat:54;baro:14.76;time:0;agx:-2.00;agy:-1.00;agz:-998.00;


",54,0,0,43,0,0,0,-2.00,-1.00,-998.00,14.76,10,0
