t_sec,raw,bat,pitch,roll,yaw,vgx,vgy,vgz,agx,agy,agz,baro,tof,h
9194.702174,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.01;time:0;agx:1.00;agy:20.00;agz:-999.00;

ÁØ¡{",50,0,-1,0,0,0,0,1.00,20.00,-999.00,14.01,10,0
9194.803889,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.99;time:0;agx:1.00;agy:18.00;agz:-998.00;

ÁØ¡{",50,0,-1,0,0,0,0,1.00,18.00,-998.00,13.99,10,0
9194.905917,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.00;time:0;agx:0.00;agy:21.00;agz:-1001.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,21.00,-1001.00,14.00,10,0
9195.007806,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.00;time:0;agx:0.00;agy:18.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,18.00,-1000.00,14.00,10,0
9195.109765,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.99;time:0;agx:0.00;agy:19.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,0.00,19.00,-999.00,13.99,10,0
9195.211725,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.04;time:0;agx:1.00;agy:20.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,1.00,20.00,-999.00,14.04,10,0
9195.313944,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.96;time:0;agx:0.00;agy:21.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,0.00,21.00,-999.00,13.96,10,0
9195.415768,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.02;time:0;agx:0.00;agy:15.00;agz:-997.00;


ÁØ¡{",50,0,-1,0,0,0,0,0.00,15.00,-997.00,14.02,10,0
9195.518067,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.03;time:0;agx:-1.00;agy:18.00;agz:-1003.00;
ÁØ¡{",50,0,-1,0,0,0,0,-1.00,18.00,-1003.00,14.03,10,0
9195.619942,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.00;time:0;agx:5.00;agy:22.00;agz:-1004.00;

ÁØ¡{",50,0,-1,0,0,0,0,5.00,22.00,-1004.00,14.00,10,0
9195.721653,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.96;time:0;agx:0.00;agy:14.00;agz:-996.00;


ÁØ¡{",50,0,-1,0,0,0,0,0.00,14.00,-996.00,13.96,10,0
9195.823807,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.98;time:0;agx:-3.00;agy:18.00;agz:-997.00;

ÁØ¡{",50,0,-1,0,0,0,0,-3.00,18.00,-997.00,13.98,10,0
9195.925830,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.00;time:0;agx:2.00;agy:26.00;agz:-1002.00;

ÁØ¡{",50,0,-1,0,0,0,0,2.00,26.00,-1002.00,14.00,10,0
9196.027804,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.99;time:0;agx:-7.00;agy:23.00;agz:-981.00;

ÁØ¡{",50,0,-1,0,0,0,0,-7.00,23.00,-981.00,13.99,10,0
9196.129892,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.00;time:0;agx:-1.00;agy:9.00;agz:-987.00;


ÁØ¡{",50,0,-1,0,0,0,0,-1.00,9.00,-987.00,14.00,10,0
9196.233211,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.99;time:0;agx:0.00;agy:18.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,18.00,-1000.00,13.99,10,0
9196.335535,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.05;time:0;agx:3.00;agy:25.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,3.00,25.00,-1000.00,14.05,10,0
9196.436702,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.99;time:0;agx:0.00;agy:18.00;agz:-998.00;


ÁØ¡{",50,0,-1,0,0,0,0,0.00,18.00,-998.00,13.99,10,0
9196.538809,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:13.99;time:0;agx:1.00;agy:13.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,1.00,13.00,-999.00,13.99,10,0
9196.590711,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.00;time:0;agx:-1.00;agy:21.00;agz:-997.00;

ÁØ¡{",50,0,-1,0,0,0,0,-1.00,21.00,-997.00,14.00,10,0
9196.692696,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.03;time:0;agx:1.00;agy:21.00;agz:-997.00;


ÁØ¡{",50,0,-1,0,0,0,0,1.00,21.00,-997.00,14.03,10,0
9196.794730,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.03;time:0;agx:5.00;agy:18.00;agz:-1004.00;

ÁØ¡{",50,0,-1,0,0,0,0,5.00,18.00,-1004.00,14.03,10,0
9196.896692,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.03;time:0;agx:3.00;agy:20.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,3.00,20.00,-1000.00,14.03,10,0
9197.000463,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:89;tof:10;h:0;bat:50;baro:14.01;time:0;agx:2.00;agy:21.00;agz:-997.00;


ÁØ¡{",50,0,-1,0,0,0,0,2.00,21.00,-997.00,14.01,10,0
9197.100569,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.03;time:0;agx:-1.00;agy:12.00;agz:-997.00;

ÁØ¡{",50,0,-1,0,0,0,0,-1.00,12.00,-997.00,14.03,10,0
9197.202556,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.01;time:0;agx:0.00;agy:19.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,19.00,-1000.00,14.01,10,0
9197.305238,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.04;time:0;agx:-1.00;agy:22.00;agz:-1001.00;
ÁØ¡{",50,0,-1,0,0,0,0,-1.00,22.00,-1001.00,14.04,10,0
9197.406705,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.01;time:0;agx:0.00;agy:21.00;agz:-997.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,21.00,-997.00,14.01,10,0
9197.508544,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:13.99;time:0;agx:0.00;agy:14.00;agz:-999.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,14.00,-999.00,13.99,10,0
9197.610590,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.01;time:0;agx:0.00;agy:17.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,17.00,-1000.00,14.01,10,0
9197.712553,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.08;time:0;agx:-2.00;agy:18.00;agz:-996.00;

ÁØ¡{",50,0,-1,0,0,0,0,-2.00,18.00,-996.00,14.08,10,0
9197.814608,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.08;time:0;agx:2.00;agy:21.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,2.00,21.00,-999.00,14.08,10,0
9197.916650,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.00;time:0;agx:4.00;agy:20.00;agz:-1001.00;

ÁØ¡{",50,0,-1,0,0,0,0,4.00,20.00,-1001.00,14.00,10,0
9198.018560,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.06;time:0;agx:0.00;agy:16.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,0.00,16.00,-999.00,14.06,10,0
9198.120717,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:13.97;time:0;agx:-1.00;agy:22.00;agz:-1003.00;
ÁØ¡{",50,0,-1,0,0,0,0,-1.00,22.00,-1003.00,13.97,10,0
9198.222600,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.04;time:0;agx:1.00;agy:20.00;agz:-998.00;

ÁØ¡{",50,0,-1,0,0,0,0,1.00,20.00,-998.00,14.04,10,0
9198.324618,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.02;time:0;agx:1.00;agy:16.00;agz:-1001.00;

ÁØ¡{",50,0,-1,0,0,0,0,1.00,16.00,-1001.00,14.02,10,0
9198.426733,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.06;time:0;agx:1.00;agy:20.00;agz:-1001.00;

ÁØ¡{",50,0,-1,0,0,0,0,1.00,20.00,-1001.00,14.06,10,0
9198.528731,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.02;time:0;agx:1.00;agy:17.00;agz:-998.00;


ÁØ¡{",50,0,-1,0,0,0,0,1.00,17.00,-998.00,14.02,10,0
9198.631450,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:13.98;time:0;agx:0.00;agy:16.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,16.00,-1000.00,13.98,10,0
9198.734855,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.04;time:0;agx:-3.00;agy:20.00;agz:-998.00;

ÁØ¡{",50,0,-1,0,0,0,0,-3.00,20.00,-998.00,14.04,10,0
9198.836171,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.04;time:0;agx:0.00;agy:20.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,20.00,-1000.00,14.04,10,0
9198.940813,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:13.99;time:0;agx:1.00;agy:18.00;agz:-996.00;


ÁØ¡{",50,0,-1,0,0,0,0,1.00,18.00,-996.00,13.99,10,0
9199.038675,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:87;temph:90;tof:10;h:0;bat:50;baro:14.02;time:0;agx:0.00;agy:17.00;agz:-1000.00;

ÁØ¡{",50,0,-1,0,0,0,0,0.00,17.00,-1000.00,14.02,10,0
9199.090609,"pitch:0;roll:-1;yaw:0;vgx:0;vgy:0;vgz:0;templ:88;temph:90;tof:10;h:0;bat:50;baro:14.04;time:0;agx:6.00;agy:17.00;agz:-999.00;


ÁØ¡{",50,0,-1,0,0,0,0,6.00,17.00,-999.00,14.04,10,0
